id,editionNumber,year
,abs/1304.0733,2013
,cs.DS/0205029,2002
,abs/1809.04284,2018
,abs/1802.09113,2018
,abs/1806.09135,2018
,abs/1402.4645,2014
,abs/1304.6627,2013
,abs/1810.12069,2018
,abs/1301.6679,2013
,abs/1409.2913,2014
,abs/1107.5228,2011
,452,1973
,82,2011
,76,2010
,222,2007
,72,1987
,abs/1705.04839,2017
,abs/1506.02227,2015
,abs/1105.3617,2011
,abs/1809.03215,2018
,abs/1603.04904,2016
,224,2007
,abs/1303.7205,2013
,167,2015
,abs/1807.03001,2018
,abs/1802.02914,2018
,189,2012
,abs/cmp-lg/9405014,1994
,abs/1901.08166,2019
,abs/1712.06157,2017
,abs/1302.1669,2013
,abs/1101.3896,2011
,abs/0806.3708,2008
,144,2006
,abs/1304.6123,2013
,abs/1808.01739,2018
,abs/1901.09107,2019
,24,1985
,236,2018
,abs/1806.08612,2018
,15,1966
,163,2011
,abs/1605.07669,2016
,313,2016
,abs/1502.04661,2015
,abs/1506.01170,2015
,abs/1109.2154,2011
,abs/1505.06765,2015
,abs/1702.08142,2017
,26,1979
,abs/1709.01123,2017
,abs/cs/0508058,2005
,13,1993
,100,2005
,63,2008
,abs/1505.03662,2015
,abs/1603.04497,2016
,abs/1005.0945,2010
,abs/1003.6052,2010
,138,2015
,abs/0911.2889,2009
,abs/1108.1257,2011
,195,2008
,abs/1603.03149,2016
,abs/1212.1187,2012
,abs/1405.5410,2014
,19,1973
,abs/1211.1752,2012
,abs/1706.05956,2017
,abs/1701.08644,2017
,abs/0909.1801,2009
,abs/1405.0877,2014
,abs/1506.08938,2015
,106,2008
,abs/1603.04822,2016
,70,2009
,abs/1207.5086,2012
,abs/1401.3148,2014
,abs/1901.07229,2019
,abs/1601.07498,2016
,abs/1701.08174,2017
,abs/1308.3937,2013
,abs/1206.5863,2012
,abs/1206.3078,2012
,abs/1701.01530,2017
,64,2014
,cs.IT/0408017,2004
,abs/1307.2818,2013
,331,2017
,abs/1805.04772,2018
,abs/1304.3365,2013
,abs/1405.1356,2014
,abs/1011.1135,2010
,77,2002
,nlin.AO/0212030,2002
,abs/1708.05006,2017
,abs/1809.00289,2018
,abs/1812.01738,2018
,26,1985
,abs/1204.4647,2012
,48,1981
,abs/1802.06401,2018
,abs/1111.7224,2011
,math.OC/0211344,2002
,abs/1707.04875,2017
,abs/0911.3674,2009
,abs/1010.2989,2010
,abs/1312.4075,2013
,abs/1803.11259,2018
,abs/1808.09316,2018
,48,2001
,abs/1611.05998,2016
,abs/1404.2403,2014
,abs/1612.05159,2016
,abs/1703.04523,2017
,abs/1712.08919,2017
,abs/1705.05435,2017
,71,1995
,4316,2005
,abs/1802.08621,2018
,abs/1408.6395,2014
,70,2005
,abs/1405.4487,2014
,abs/1005.4014,2010
,5750,2010
,54,1995
,abs/1812.00875,2018
,abs/1610.09929,2016
,214,2011
,abs/1608.02276,2016
,abs/1204.1935,2012
,abs/1401.4593,2014
,abs/1509.04513,2015
,abs/1806.10561,2018
,abs/1704.08881,2017
,abs/1803.07433,2018
,abs/1703.08800,2017
,162,2017
,121,2017
,2498,1999
,abs/1504.08011,2015
,abs/1712.01970,2017
,abs/1805.10201,2018
,abs/1707.09531,2017
,35,2001
,112,2012
,173,2017
,53,2018
,abs/1603.03635,2016
,abs/1612.01188,2016
,abs/1302.4962,2013
,283,2014
,abs/0906.0065,2009
,abs/1812.05285,2018
,abs/1801.07110,2018
,abs/1601.06230,2016
,abs/1005.0058,2010
,abs/1405.0751,2014
,abs/1504.02504,2015
,abs/1804.01349,2018
,abs/1108.5491,2011
,abs/1506.08762,2015
,83,2000
,abs/1105.4042,2011
,abs/1610.00852,2016
,abs/1807.03100,2018
,abs/1805.10538,2018
,12,1990
,94,2003
,abs/0911.3087,2009
,abs/cs/0510012,2005
,abs/1210.7828,2012
,abs/1808.01886,2018
,abs/1311.4825,2013
,318,2016
,abs/0805.2324,2008
,abs/1701.06612,2017
,abs/1808.02668,2018
,abs/1704.08045,2017
,abs/0907.2868,2009
,abs/1409.6526,2014
,abs/1312.2143,2013
,2521,1999
,abs/1512.08995,2015
,abs/1709.03163,2017
,abs/cs/0701095,2007
,131,2004
,abs/1404.0605,2014
,abs/1302.3603,2013
,abs/1510.06423,2015
,abs/1712.01210,2017
,abs/1306.1870,2013
,abs/1804.07247,2018
,abs/1409.0171,2014
,abs/1609.01387,2016
,111,2002
,abs/0901.3197,2009
,abs/1812.06397,2018
,abs/1803.01788,2018
,93,2002
,abs/1810.10458,2018
,abs/1806.05415,2018
,abs/1812.07762,2018
,abs/1109.2112,2011
,117,2014
,abs/1504.03539,2015
,abs/1810.13359,2018
,abs/1506.08316,2015
,abs/1704.02199,2017
,abs/1602.04881,2016
,abs/0707.3553,2007
,abs/1305.0153,2013
,abs/1112.2401,2011
,7234,2014
,abs/0805.3256,2008
,abs/1612.02534,2016
,83,2019
,36,1986
,abs/1707.08684,2017
,abs/1110.0578,2011
,abs/1808.05340,2018
,abs/1107.4796,2011
,abs/1706.02048,2017
,abs/1710.06085,2017
,abs/1711.00289,2017
,abs/1706.06081,2017
,53,2001
,abs/1811.02793,2018
,abs/1810.04870,2018
,374,2018
,abs/1508.07440,2015
,abs/1604.05024,2016
,abs/1707.00617,2017
,abs/1706.08467,2017
,103,2016
,abs/1703.05752,2017
,abs/0805.3901,2008
,abs/1806.04742,2018
,abs/1811.03906,2018
,abs/1702.08272,2017
,abs/1205.2629,2012
,abs/1407.2168,2014
,abs/1610.05775,2016
,abs/1811.12156,2018
,187,2008
,abs/1109.6182,2011
,abs/1312.1517,2013
,abs/1104.2925,2011
,abs/1208.2361,2012
,20,1977
,abs/1809.06564,2018
,abs/cs/0701168,2007
,abs/1204.4758,2012
,8487,2018
,abs/1504.05793,2015
,66,2015
,abs/1606.02371,2016
,6622,2012
,252,2013
,abs/0712.3654,2007
,abs/1204.4257,2012
,abs/1501.06518,2015
,abs/1701.02664,2017
,abs/1206.6849,2012
,abs/1004.3524,2010
,118,1971
,abs/1705.10726,2017
,58,1995
,abs/1605.02353,2016
,abs/1702.07178,2017
,abs/1708.06266,2017
,1926,1996
,174,2002
,abs/1311.4064,2013
,abs/1302.3160,2013
,abs/1411.2674,2014
,abs/1211.3085,2012
,abs/1611.08800,2016
,abs/1605.00026,2016
,abs/1710.07965,2017
,169,2019
,abs/1109.6191,2011
,abs/1901.05959,2019
,abs/1305.1199,2013
,22,1985
,abs/1901.06773,2019
,abs/0806.4627,2008
,abs/1408.6926,2014
,abs/1608.04090,2016
,abs/1804.10187,2018
,abs/1804.00930,2018
,abs/1804.01684,2018
,abs/1406.5910,2014
,abs/1510.07867,2015
,abs/1809.02298,2018
,abs/1706.09615,2017
,abs/1001.5421,2010
,abs/0801.0352,2008
,cs.CL/0310041,2003
,abs/1812.04985,2018
,abs/1809.00961,2018
,abs/1603.02008,2016
,15,1996
,abs/1403.2732,2014
,4145,2005
,abs/1307.2908,2013
,abs/1709.06645,2017
,abs/1405.6263,2014
,75,1997
,46,1987
,abs/1606.08819,2016
,abs/1309.4033,2013
,139,2001
,abs/1409.4244,2014
,abs/1901.02533,2019
,abs/1112.6255,2011
,abs/math/9409219,1994
,abs/cs/0412034,2004
,30,2003
,abs/1507.00448,2015
,abs/1310.2931,2013
,abs/1701.07576,2017
,abs/1608.04112,2016
,95,2017
,abs/1401.3487,2014
,abs/1712.01378,2017
,abs/1710.09598,2017
,148,2005
,abs/math/0604371,2006
,10,1966
,abs/1805.07927,2018
,19,1991
,abs/0902.4514,2009
,abs/1108.4547,2011
,abs/1510.01315,2015
,abs/1712.04177,2017
,abs/1901.05925,2019
,abs/1401.7444,2014
,abs/0801.0398,2008
,abs/1504.07704,2015
,abs/cs/0510018,2005
,abs/1410.0519,2014
,abs/1810.12260,2018
,abs/1805.09441,2018
,abs/1409.6633,2014
,abs/1706.03256,2017
,abs/1509.01899,2015
,abs/1605.02967,2016
,abs/1712.05898,2017
,abs/1603.06674,2016
,abs/1708.09827,2017
,3158,2001
,abs/1310.4227,2013
,abs/1803.03705,2018
,27,1990
,abs/1102.3722,2011
,abs/1605.03615,2016
,abs/1611.07724,2016
,2300,1998
,abs/1311.1698,2013
,80,1999
,cs.MA/0407024,2004
,abs/1801.02722,2018
,175,2002
,abs/0906.1359,2009
,abs/1109.4587,2011
,abs/1505.04943,2015
,abs/1705.07884,2017
,abs/1203.2295,2012
,abs/0812.2967,2008
,abs/1804.06755,2018
,43,2001
,abs/1602.06221,2016
,4,1963
,165,2015
,abs/1401.2444,2014
,abs/1501.04878,2015
,abs/1711.00375,2017
,abs/1805.08122,2018
,abs/1710.04809,2017
,abs/1701.05913,2017
,abs/1810.05989,2018
,abs/1307.3301,2013
,abs/1506.00277,2015
,abs/1412.5758,2014
,abs/1812.00619,2018
,abs/1201.4754,2012
,4033,2005
,abs/1712.02162,2017
,abs/1811.11623,2018
,abs/1509.06089,2015
,abs/1203.0587,2012
,abs/1009.1137,2010
,2559,1999
,abs/1608.06693,2016
,abs/1310.1672,2013
,73,2012
,99,2008
,abs/0901.1945,2009
,abs/1703.00443,2017
,20,1991
,5468,2009
,7961,2016
,1530,1993
,113,2014
,3312,2002
,abs/1102.1612,2011
,abs/1611.06925,2016
,144,2007
,abs/1901.06958,2019
,abs/1606.07772,2016
,abs/1512.05417,2015
,abs/1709.04956,2017
,abs/1708.02681,2017
,abs/1402.3435,2014
,120,2019
,31,1982
,25,2006
,abs/1710.01255,2017
,125,2014
,abs/1407.4242,2014
,abs/1812.04443,2018
,abs/1802.09897,2018
,abs/1502.06531,2015
,74,2019
,abs/1804.03567,2018
,abs/1703.06246,2017
,abs/1803.00344,2018
,95,2000
,abs/1608.06253,2016
,abs/1308.4618,2013
,abs/1410.5191,2014
,abs/1509.01081,2015
,abs/0906.3083,2009
,abs/1709.09917,2017
,abs/1707.01161,2017
,66-II,2019
,abs/1708.06539,2017
,abs/cs/0603035,2006
,330,2016
,150,2005
,abs/1710.10237,2017
,255,2014
,abs/1511.08152,2015
,abs/1503.08659,2015
,abs/1810.05512,2018
,abs/1710.10474,2017
,cs.CL/0309019,2003
,abs/1309.3944,2013
,127,2019
,abs/1510.03528,2015
,abs/1601.03649,2016
,64,1997
,79,2019
,abs/1103.3107,2011
,abs/1809.01485,2018
,abs/1901.00616,2019
,abs/1805.03979,2018
,abs/1810.01237,2018
,abs/1807.08772,2018
,abs/1601.01058,2016
,03-Apr,2017
,abs/1702.04342,2017
,abs/1612.02145,2016
,abs/1110.3961,2011
,abs/0805.1385,2008
,abs/1001.3491,2010
,abs/1202.2944,2012
,17,1983
,abs/1805.10244,2018
,abs/1401.1842,2014
,abs/1810.11671,2018
,87,1984
,abs/1304.1112,2013
,32,1987
,74,1987
,244,2009
,43,1970
,abs/1709.03133,2017
,abs/1812.01947,2018
,abs/1611.05117,2016
,abs/1809.05957,2018
,abs/1711.01660,2017
,abs/1606.04596,2016
,abs/1501.04690,2015
,abs/1312.1431,2013
,abs/1801.09802,2018
,254,2015
,abs/1302.3784,2013
,abs/1405.4211,2014
,abs/1309.5275,2013
,abs/1710.06846,2017
,abs/1010.3981,2010
,abs/1701.08511,2017
,130,2004
,abs/1406.7250,2014
,abs/1803.05494,2018
,40,2003
,abs/1505.07184,2015
,263,2017
,cmp-lg/9707016,1997
,abs/1803.08604,2018
,cs.CG/0202038,2002
,abs/1808.06191,2018
,abs/1804.02627,2018
,abs/1211.2495,2012
,abs/1807.03625,2018
,abs/1309.7750,2013
,116,1995
,abs/1802.05484,2018
,abs/1503.07159,2015
,abs/1805.01690,2018
,abs/1206.1892,2012
,293,2017
,172,2010
,75,2012
,abs/1511.08062,2015
,abs/1306.6593,2013
,abs/1803.10548,2018
,abs/1901.11489,2019
,abs/1508.01898,2015
,4,1976
,abs/1109.2034,2011
,242,2016
,210,2012
,abs/1707.05390,2017
,abs/1708.01066,2017
,abs/1209.4445,2012
,abs/0908.2871,2009
,abs/1509.03262,2015
,abs/1202.6158,2012
,abs/1507.03466,2015
,abs/1604.05875,2016
,66,2014
,abs/0902.1400,2009
,abs/1007.5218,2010
,abs/0709.0907,2007
,abs/1012.2633,2010
,abs/1411.4472,2014
,abs/1412.3262,2014
,abs/1112.6212,2011
,abs/1408.1479,2014
,abs/1802.00104,2018
,abs/1511.00920,2015
,16,1977
,11,1980
,abs/1302.6836,2013
,183,2015
,299,2013
,abs/1711.09250,2017
,abs/1507.03289,2015
,323,2018
,abs/1802.00107,2018
,5495,2009
,abs/1308.1066,2013
,abs/1501.03271,2015
,abs/1007.5104,2010
,abs/1810.06337,2018
,abs/0710.4816,2007
,abs/1810.13151,2018
,140,2018
,abs/1709.03211,2017
,157,2017
,155,2017
,39,2004
,36,1999
,abs/1006.0806,2010
,abs/1901.02932,2019
,abs/1611.06904,2016
,abs/1411.7336,2014
,abs/1604.06635,2016
,abs/1609.03503,2016
,73,2014
,abs/1801.06451,2018
,abs/1302.0418,2013
,71,1999
,abs/1609.01839,2016
,143,2003
,abs/1803.03290,2018
,93,2003
,abs/1609.06870,2016
,abs/1901.07860,2019
,59,1995
,465,2018
,abs/1812.01335,2018
,abs/1002.2580,2010
,abs/1712.04322,2017
,abs/1609.00754,2016
,abs/1704.07199,2017
,68,2003
,abs/1708.06750,2017
,abs/1507.00990,2015
,abs/0802.3062,2008
,abs/1401.2757,2014
,abs/1011.6002,2010
,abs/1407.0049,2014
,abs/1410.7276,2014
,abs/1511.03055,2015
,abs/1703.08000,2017
,3178,2001
,abs/1306.4166,2013
,148,2019
,abs/1703.09781,2017
,abs/1405.3792,2014
,abs/1510.00759,2015
,abs/1705.05491,2017
,abs/1412.4458,2014
,abs/1705.10208,2017
,abs/1808.03277,2018
,abs/1308.2166,2013
,abs/1803.02458,2018
,abs/1304.2946,2013
,213,2017
,abs/0704.1571,2007
,abs/1009.2207,2010
,97,1998
,abs/1304.0897,2013
,abs/1310.5619,2013
,abs/1002.2964,2010
,150,2006
,abs/1211.4056,2012
,abs/1708.04544,2017
,abs/1501.04587,2015
,abs/1301.0178,2013
,abs/0710.2716,2007
,abs/1604.03308,2016
,261,2015
,abs/1306.2906,2013
,abs/1406.6101,2014
,abs/1608.02508,2016
,abs/cs/0609080,2006
,abs/1103.3792,2011
,7703,2015
,abs/1812.07511,2018
,abs/1211.1680,2012
,abs/cs/0612030,2006
,229,2018
,abs/1303.3250,2013
,abs/1701.03420,2017
,78,2006
,182,2003
,abs/1504.02408,2015
,221,2014
,32,2019
,abs/1805.08578,2018
,abs/1809.10624,2018
,abs/1609.06954,2016
,abs/1806.08974,2018
,abs/1109.0792,2011
,110,2002
,abs/1010.0803,2010
,abs/1503.02747,2015
,abs/1002.0097,2010
,abs/1606.05017,2016
,83,2004
,333,2016
,45,2019
,abs/1511.06433,2015
,abs/1211.5648,2012
,abs/1901.03397,2019
,179,2018
,abs/1204.3661,2012
,cs.CY/0109077,2001
,57,2005
,abs/1801.10571,2018
,abs/1510.01764,2015
,abs/1607.07187,2016
,abs/1706.00842,2017
,abs/1707.00304,2017
,abs/1302.5729,2013
,abs/1202.6095,2012
,abs/1807.01232,2018
,8,1977
,1921,1996
,abs/1603.05047,2016
,38,2006
,79,1988
,abs/1802.01563,2018
,abs/1804.04970,2018
,6196,2011
,abs/1702.01135,2017
,abs/1805.11372,2018
,abs/1709.03061,2017
,abs/1205.1366,2012
,abs/0912.3275,2009
,87,2016
,cs.CL/0009014,2000
,abs/1603.08155,2016
,1621,1994
,abs/1901.06919,2019
,abs/1710.06471,2017
,abs/1804.10366,2018
,abs/1709.05725,2017
,90,2002
,abs/1810.12644,2018
,abs/1801.10285,2018
,abs/1212.4336,2012
,abs/1708.08136,2017
,abs/1807.09810,2018
,abs/1612.08102,2016
,abs/1309.6041,2013
,29,1984
,abs/0712.2958,2007
,abs/1208.3981,2012
,132,2016
,abs/1706.03103,2017
,185,2008
,abs/1609.09116,2016
,abs/1707.01301,2017
,abs/1804.02657,2018
,abs/1808.07650,2018
,abs/1805.10594,2018
,abs/1608.05694,2016
,4401,2006
,abs/1804.01886,2018
,abs/0907.0375,2009
,abs/1402.4410,2014
,109,2004
,abs/1507.00691,2015
,11,1982
,abs/1702.04250,2017
,abs/1301.0097,2013
,abs/1205.5603,2012
,169,2016
,2446,1998
,abs/1612.09352,2016
,abs/1110.0623,2011
,138,2002
,abs/1404.5885,2014
,abs/1703.06815,2017
,abs/1808.02355,2018
,abs/1901.00456,2019
,abs/1708.02337,2017
,cs.CC/0305035,2003
,abs/1508.05463,2015
,abs/1309.0212,2013
,231,2013
,abs/1807.02373,2018
,84,2002
,abs/1709.08350,2017
,abs/1504.02902,2015
,abs/1509.05586,2015
,abs/1506.03843,2015
,abs/1507.06988,2015
,abs/1608.08176,2016
,abs/1311.0546,2013
,abs/1603.08105,2016
,abs/0704.0047,2007
,abs/1308.3300,2013
,29,1995
,abs/1803.04371,2018
,abs/1802.03880,2018
,abs/1609.08439,2016
,abs/1712.08507,2017
,abs/0911.1502,2009
,abs/1205.1102,2012
,abs/1511.03592,2015
,abs/1703.05346,2017
,cs.SC/0107036,2001
,108,2014
,abs/1811.08976,2018
,abs/1706.09932,2017
,abs/1811.12499,2018
,abs/1008.2337,2010
,abs/1506.04458,2015
,abs/1204.4564,2012
,347,2017
,18,1977
,18,1989
,abs/1901.10034,2019
,abs/1808.10685,2018
,abs/1803.06449,2018
,abs/1901.01632,2019
,abs/1708.09337,2017
,999,1987
,abs/1807.10747,2018
,abs/1901.05877,2019
,abs/1302.1515,2013
,24,1997
,132,2003
,102,2007
,abs/1604.03006,2016
,abs/1007.2117,2010
,abs/1806.07788,2018
,abs/1401.3825,2014
,56,2006
,abs/1403.8024,2014
,abs/1411.4011,2014
,abs/1211.1969,2012
,abs/1505.00423,2015
,abs/1202.2586,2012
,abs/1303.5733,2013
,abs/1202.0621,2012
,abs/1504.05606,2015
,abs/1806.11461,2018
,abs/1807.00128,2018
,abs/1412.6143,2014
,abs/1703.01362,2017
,5647,2009
,abs/1802.05686,2018
,abs/1312.3790,2013
,abs/cs/0512095,2005
,abs/1702.02426,2017
,abs/1610.06088,2016
,abs/1308.5841,2013
,abs/1901.07656,2019
,abs/1807.04899,2018
,abs/1210.6780,2012
,193,2015
,abs/1611.05148,2016
,abs/1505.03924,2015
,abs/1705.08241,2017
,57,1996
,14,1992
,abs/1808.08519,2018
,283,2015
,abs/1609.06119,2016
,abs/1808.07935,2018
,abs/1404.1981,2014
,abs/1707.07151,2017
,abs/1108.4664,2011
,330,2018
,abs/1801.08337,2018
,8,1962
,122,2001
,abs/1209.6050,2012
,10,1971
,abs/1301.4927,2013
,abs/1305.4558,2013
,abs/1604.02492,2016
,471,2019
,abs/quant-ph/0501066,2005
,126,2004
,abs/1802.03482,2018
,abs/1810.01729,2018
,abs/1502.04245,2015
,abs/1711.01921,2017
,278,2014
,abs/1807.10913,2018
,abs/1709.03820,2017
,abs/1009.6197,2010
,abs/1405.6142,2014
,110,2016
,abs/1901.08705,2019
,abs/1410.5716,2014
,abs/1807.00412,2018
,53,1994
,7,1974
,89,1984
,abs/1304.5479,2013
,282,2012
,1882,1995
,abs/1703.00551,2017
,abs/1605.04639,2016
,abs/1602.03350,2016
,abs/1809.07784,2018
,abs/1403.5906,2014
,abs/1110.0585,2011
,102,2005
,abs/1803.04715,2018
,abs/1804.03393,2018
,abs/1510.03045,2015
,abs/1609.07132,2016
,abs/1009.2259,2010
,281,2011
,abs/1302.2757,2013
,44,1988
,156,2016
,abs/1308.5999,2013
,abs/1806.10293,2018
,abs/1611.08868,2016
,abs/1812.05530,2018
,cs.CL/0106040,2001
,46,1990
,quant-ph/0211179,2002
,42,2000
,abs/1808.02742,2018
,6856,2013
,abs/1703.07853,2017
,abs/1810.10615,2018
,abs/1804.04175,2018
,abs/1504.06584,2015
,abs/1312.1085,2013
,abs/1810.11594,2018
,abs/1107.2031,2011
,abs/1508.03928,2015
,62,2001
,abs/1405.1761,2014
,abs/1801.04619,2018
,abs/1807.07473,2018
,abs/1702.06264,2017
,abs/1206.3582,2012
,abs/1705.03321,2017
,abs/1507.01461,2015
,abs/1608.02674,2016
,abs/1901.00960,2019
,abs/1407.3345,2014
,7,1982
,abs/1706.08634,2017
,4,1939
,abs/1702.04421,2017
,cs.CL/0107020,2001
,83,2012
,134,2019
,abs/1812.11152,2018
,abs/1805.11699,2018
,abs/1607.00133,2016
,abs/1605.05777,2016
,abs/1406.5676,2014
,abs/1701.02275,2017
,4842,2007
,abs/1504.04478,2015
,54,1992
,abs/1808.10064,2018
,abs/1404.4139,2014
,abs/0804.0660,2008
,abs/1812.00020,2018
,abs/1604.07976,2016
,abs/1611.03254,2016
,abs/1809.02766,2018
,abs/1601.03147,2016
,abs/1705.06476,2017
,abs/1207.1690,2012
,abs/1606.06121,2016
,abs/1509.03335,2015
,abs/1003.1515,2010
,abs/1006.2498,2010
,76,2015
,abs/0912.4882,2009
,abs/1412.6650,2014
,27,1993
,abs/1612.08965,2016
,1532,1993
,18,1974
,97,2017
,20,1992
,abs/1203.2900,2012
,abs/1506.05541,2015
,abs/1109.6166,2011
,abs/1506.07512,2015
,abs/1510.02348,2015
,56,2014
,abs/0906.2307,2009
,103,2010
,abs/1705.03921,2017
,abs/1311.6834,2013
,09-Oct,2010
,80,2003
,abs/1702.02808,2017
,abs/1808.00563,2018
,abs/1412.8561,2014
,abs/1211.0820,2012
,152,2018
,abs/1001.2957,2010
,abs/1611.09168,2016
,abs/1711.10108,2017
,abs/1503.06629,2015
,abs/0902.1351,2009
,abs/0904.1243,2009
,abs/1310.4899,2013
,abs/1001.4829,2010
,abs/1109.5505,2011
,abs/1402.0567,2014
,abs/0912.1135,2009
,abs/1512.06657,2015
,abs/1301.2301,2013
,abs/1601.05982,2016
,abs/1901.02161,2019
,abs/1706.01330,2017
,349-350,2016
,abs/1203.5762,2012
,69,2008
,abs/1210.2287,2012
,abs/1702.04088,2017
,abs/1409.7878,2014
,abs/1201.1175,2012
,abs/1003.1509,2010
,abs/1205.1143,2012
,abs/1104.4987,2011
,46,1989
,abs/1609.01924,2016
,abs/1404.6216,2014
,abs/1011.2590,2010
,abs/1810.03184,2018
,191,1971
,abs/1901.08180,2019
,abs/1012.4204,2010
,abs/1802.10576,2018
,abs/1810.11614,2018
,abs/1707.03555,2017
,abs/0909.3445,2009
,262,2014
,7263,2014
,3,1979
,348,2019
,abs/1504.00522,2015
,abs/1901.05958,2019
,abs/1206.6741,2012
,abs/1602.06653,2016
,abs/1805.06939,2018
,abs/1211.2169,2012
,142,2003
,216,2008
,abs/1602.08455,2016
,abs/1810.04108,2018
,abs/1201.2605,2012
,160,2014
,abs/1405.6369,2014
,abs/1811.10199,2018
,cs.DL/9902020,1999
,abs/1810.03023,2018
,abs/1211.3869,2012
,abs/1703.07393,2017
,abs/1708.05027,2017
,abs/1002.2971,2010
,1316,1992
,abs/1805.11234,2018
,198,2016
,153,2017
,abs/1602.00162,2016
,abs/0809.1493,2008
,190,2015
,abs/1604.00360,2016
,abs/1403.3117,2014
,abs/1611.04899,2016
,abs/1212.3090,2012
,abs/1302.4975,2013
,6073,2011
,abs/1605.09527,2016
,abs/1803.07763,2018
,abs/1705.02111,2017
,abs/1806.00801,2018
,abs/1901.00397,2019
,abs/1810.05256,2018
,abs/1301.1999,2013
,abs/1812.06319,2018
,abs/1702.03241,2017
,abs/1504.03586,2015
,abs/1808.07044,2018
,abs/1809.02780,2018
,abs/1803.00686,2018
,abs/1712.06970,2017
,27/28,1996
,abs/1506.04615,2015
,abs/cmp-lg/9408019,1994
,abs/1403.1124,2014
,abs/1709.05904,2017
,abs/1707.04106,2017
,101,2009
,abs/1603.08432,2016
,abs/1709.09345,2017
,abs/1504.06665,2015
,abs/1809.10080,2018
,abs/1709.00501,2017
,abs/1811.06779,2018
,abs/1703.02217,2017
,abs/1103.4914,2011
,abs/1711.07005,2017
,abs/1602.01286,2016
,abs/1704.06879,2017
,92-93,2017
,abs/1708.04799,2017
,abs/1802.04397,2018
,abs/1809.03488,2018
,2163,1998
,abs/1804.04235,2018
,abs/1403.2003,2014
,abs/1801.06689,2018
,abs/1807.00273,2018
,abs/1103.4601,2011
,abs/1502.04609,2015
,abs/1807.04742,2018
,66,2000
,101,2000
,abs/0911.0467,2009
,abs/1901.07905,2019
,79,1996
,abs/0910.4572,2009
,abs/1807.05554,2018
,57,2004
,abs/1811.08695,2018
,88,1997
,abs/1605.07767,2016
,abs/1509.02140,2015
,5,1976
,abs/1705.03754,2017
,abs/1609.02234,2016
,abs/1512.04964,2015
,cs.CY/0204021,2002
,93,2009
,abs/1705.06929,2017
,abs/1610.03623,2016
,abs/0912.2492,2009
,abs/1306.4040,2013
,43,1990
,2847,2000
,abs/1604.02870,2016
,abs/1201.3123,2012
,abs/1803.00502,2018
,116,2010
,abs/1810.08427,2018
,3,1956
,abs/1803.08273,2018
,abs/1110.2627,2011
,abs/1409.7476,2014
,abs/1601.06884,2016
,abs/1901.03279,2019
,abs/1505.06386,2015
,abs/0902.0924,2009
,abs/0712.1928,2007
,abs/1301.5468,2013
,115,1999
,cs.LO/0403044,2004
,abs/1511.05819,2015
,abs/1901.00939,2019
,abs/1206.0377,2012
,abs/1304.3560,2013
,abs/1412.4130,2014
,abs/1806.04327,2018
,abs/1506.05442,2015
,abs/1811.01013,2018
,abs/1403.4473,2014
,abs/1507.03528,2015
,65,2019
,abs/1704.08540,2017
,abs/1708.09165,2017
,abs/1707.06068,2017
,7,1985
,abs/1511.03999,2015
,abs/1701.04691,2017
,abs/0710.0116,2007
,abs/1602.02098,2016
,abs/1512.00413,2015
,abs/1711.08770,2017
,abs/1702.07753,2017
,424,2018
,257,2009
,abs/1212.6027,2012
,183,2007
,abs/1009.2491,2010
,abs/1510.07703,2015
,153,2005
,abs/1201.0954,2012
,abs/1004.4466,2010
,abs/1509.06231,2015
,273,2015
,abs/1606.07843,2016
,abs/0712.1803,2007
,abs/1807.06441,2018
,abs/1602.02009,2016
,abs/1510.02065,2015
,abs/1809.06988,2018
,abs/1709.10395,2017
,121,1995
,abs/1104.0961,2011
,abs/1803.07333,2018
,6654,2012
,abs/1811.07806,2018
,abs/1704.08343,2017
,abs/1411.7267,2014
,abs/1510.04374,2015
,abs/1310.0873,2013
,abs/1503.01402,2015
,146,2006
,abs/1303.0646,2013
,abs/1803.04125,2018
,abs/1802.06763,2018
,8,1961
,3,1978
,abs/1611.02550,2016
,abs/0811.4186,2008
,abs/1710.04628,2017
,abs/0803.3314,2008
,abs/1810.04881,2018
,54,2003
,abs/1301.5728,2013
,107,1999
,113,2002
,abs/1603.01716,2016
,abs/1804.01653,2018
,abs/1812.01285,2018
,abs/1809.04112,2018
,184,2011
,1437,1993
,abs/1709.05715,2017
,abs/1806.09241,2018
,abs/0910.2603,2009
,192,2007
,abs/1111.2933,2011
,abs/1711.10941,2017
,abs/1807.03353,2018
,5411,2009
,abs/1601.07047,2016
,abs/1803.05353,2018
,abs/1706.08500,2017
,abs/1712.07781,2017
,abs/1004.2338,2010
,abs/1802.08678,2018
,abs/1507.05389,2015
,abs/1811.06453,2018
,abs/1503.04058,2015
,247,2017
,abs/1808.03090,2018
,abs/1508.07103,2015
,abs/1804.04257,2018
,abs/1401.3733,2014
,abs/1711.07451,2017
,abs/1305.1343,2013
,abs/1808.02024,2018
,abs/1703.10454,2017
,3071,2001
,cs.CL/0010030,2000
,abs/1704.02380,2017
,abs/1305.4874,2013
,abs/1811.09862,2018
,abs/1703.00958,2017
,abs/1509.02213,2015
,abs/1206.4958,2012
,abs/1806.10850,2018
,abs/1507.08080,2015
,abs/1002.3711,2010
,121,2014
,abs/1202.3479,2012
,abs/1709.07822,2017
,5317,2009
,281,2014
,193,2007
