Paper,JournalVolume
1261756,9047499112015
1274401,90475272352011
1520432,9047822162014
1686288,9047998112009
1403648,9047708232013
1970063,9048240202015
1852384,9048157192007
1291971,9047549102004
1874024,904817282013
1397351,9047699942018
1685089,9047998192017
1816291,9048117532006
1677401,9047985322013
1484816,90477921012013
1670945,9047974952018
1320840,9047596202013
1710805,9048024582010
1826144,9048130102012
1399266,904770420102010
1398315,904770091998
1401379,9047705171998
1378930,9047665312016
1320635,9047596212014
1424062,9047719401992
1667025,9047971332005
1981759,9048259692011
1433364,9047729432010
1493517,9047795231996
1431436,904772892012
1273326,9047522132009
1940410,904821372008
1978293,904825242008
1963546,904823692015
1324612,9047602172002
1760002,9048069202001
1612853,904790989-C2006
1542397,9047845112008
1940230,9048212152016
1482664,9047792352000
1233855,9047459462004
1698584,904800931993
1485507,90477921372014
1821311,9048125262013
1467329,9047780262013
1911118,9048189491984
1342654,9047629312015
1808245,9048114242016
1351084,904763021986
1513291,9047814171986
1379493,904766942017
1417183,9047718242003
1387973,9047686181997
1836471,9048140252002
1684122,9047996262011
1735890,90480442542001
1254442,9047495232019
1308301,9047586112015
1409751,9047711222009
1267995,9047507432011
1833228,9048135352015
1896919,9048182132009
1908140,90481892242000
1470977,904778341998
1537355,9047838122012
1679387,9047986101986
1349653,9047629332017
1921999,9048192542005
1899478,9048184691995
1972714,9048245542012
1878587,90481751032002
1233496,9047459422000
1246824,9047484141988
1809782,9048115262018
1759907,904806921983
1718772,9048036272018
1308870,904758892017
1413852,9047717272014
1317115,9047596252018
1784815,9048090192016
1268536,9047507422010
1578904,904788882017
1940471,9048212142015
1836575,9048140242001
1431794,904772832006
1785140,9048090182015
1264968,9047505192018
1870828,90481711072016
1672740,904797572013
1747941,9048066962017
1239680,904747052013
1450949,9047764301990
1439777,9047737682018
1564674,9047866162014
1366858,90476511132006
1668456,9047971462018
1630690,9047919221999
1587952,9047899622011
1917450,904818961973
1724036,90480446952017
1431269,9047728132016
1410999,904771362005
1915847,90481892232000
1539358,904784041992
1834080,9048139532014
1436794,904773421967
1523671,904782852010
1605756,904790988-B2005
1353740,9047629302014
1504618,90478031012011
1424261,9047719161968
1296935,904756061982
1892711,904818272003
1838335,9048142382004
1656305,9047957822016
1617280,904790993-A2010
1480021,9047792712007
1889880,9048181472014
1885027,9048181412008
1415397,9047718242003
1768711,9048077192000
1666737,9047970372006
1749068,90480661012018
1721924,9048043602012
1876315,90481731092009
1305587,904757892011
1556067,9047858162001
1678380,9047985171998
1919679,90481891251994
1813959,9048117632016
1866821,9048168341992
1547658,904784920092009
1700986,9048011162010
1274569,90475272632014
1420177,9047718332012
1614292,904790995-C2012
1484094,90477922322017
1941503,904821432007
1763991,9048071182016
1818294,9048123482001
1232421,904745852016
1242294,9047477162003
1234499,904746142006
1729002,90480445942015
1285239,904753861962
1404335,9047708692017
1635972,904792992015
1833440,9048135202000
1439821,9047737612017
1847438,9048147582017
1695765,904800692015
1582227,9047893371995
1249518,904748631999
1894607,9048182112007
1937591,904820532007
1953775,9048227832016
1700855,9048010242005
1526784,904783281982
1587345,9047899602009
1349633,9047629192003
1288200,9047541142006
1242528,9047478272005
1646377,9047945312009
1706854,90480192282002
1726488,90480442041998
1529472,9047835992011
1828310,9048134232017
1489694,9047792742011
1947871,9048222191990
1882876,9048181311998
1564721,904786682006
1497007,9047795382011
1536224,9047837152018
1809860,9048115232015
1593200,9047906162006
1858779,9048163472016
1393018,9047696652012
1603394,904790987-D2004
1410693,9047713232017
1932937,904820061995
1925454,9048192552006
1513045,9047814312000
1299417,904756520042004
1375045,904765920152015
1748309,9048066942017
1928339,904819320192019
1846687,9048147382016
1426763,9047720242006
1283562,904753622006
1373872,9047657142000
1640496,904793920172017
1678781,904798671983
1932598,9048200522012
1429008,9047720382011
1382759,904767812011
1716642,9048031182018
1292307,904755242006
1419855,9047718111990
1684225,9047996272012
1378757,9047665202010
1442324,904774232008
1629334,904791971983
1563504,904786382001
1761525,9048069312012
1274721,90475272352011
1876717,90481731132013
1481162,90477922142016
1317672,9047596252018
1256985,9047497252007
1639653,9047933332017
1371246,9047654222002
1876114,90481731032003
1697849,9048009542010
1419031,9047718141993
1282810,9047533122007
1378584,9047665172009
1495210,9047795372010
1857629,9048162272016
1567070,904786732002
1788504,9048092452009
1719427,9048038112009
1721328,9048043161995
1703327,9048013162012
1978139,904825192003
1269059,9047507452013
1258930,904749741986
1492773,9047794202012
1432356,9047729852018
1391296,904769141996
1902640,90481841322015
1857491,904816171996
1483630,9047792732010
1586044,9047898262016
1944116,9048217112011
1749093,9048066842015
1499454,9047799192011
1277824,90475272912016
1473794,9047788231987
1409895,9047711182005
1546392,904784920092009
1272895,904752262002
1679070,904798641980
1390083,9047686262005
1279388,9047528272010
1736943,904804621995
1915242,9048189541985
1284949,9047538542010
1373970,9047657302016
1242517,9047478342010
1297597,904756242017
1379086,904766622017
1377951,9047665162008
1870990,90481711172018
1429798,904772442011
1859115,9048163352004
1623684,9047918141981
1532789,9047836241996
1284081,904753752013
1712597,9048027102004
1573868,9047881262018
1859317,9048163472016
1264145,9047505132012
1267463,9047507582015
1722666,9048043572009
1742575,9048056132000
1764537,9048074232016
1555178,9047857212005
1420321,9047718242003
1275393,90475273372018
1646311,9047945111989
1566789,9047867182017
1864342,9048164282009
1492239,9047793542016
1698788,9048009582011
1898849,9048184731996
1601388,904790988-A2005
1856323,9048162252014
1612456,904790989-A2006
1910745,90481893062006
1728651,90480445502014
1851840,9048156312003
1408577,9047711152002
1905653,9048187122010
1455800,9047764351995
1364529,90476511102003
1457230,9047764331993
1699956,9048009582011
1731057,90480444062008
1630369,904791961982
1361118,9047650582015
1512913,9047814241993
1465007,9047779162006
1627596,9047918281995
1807290,9048111311991
1637282,9047931191989
1807565,9048113101998
1618442,9047909100-A2017
1696413,9048006112017
1300743,904757192006
1937291,904820472013
1677233,9047985312012
1597561,904790999-A2016
1929666,9048196372012
1263065,904750342005
1920583,9048191181987
1519153,9047820201997
1684067,9047996202005
1551927,9047855512016
1449450,9047761112001
1513119,9047814382007
1590296,9047904992017
1444763,9047749272018
1912353,90481892662003
1676302,9047985252006
1879616,90481751052002
1811901,9048117542007
1277392,90475272362012
1775613,9048085392013
1311520,9047591102018
1903182,9048184741996
1255053,9047497262008
1966645,9048238222013
1812556,9048117582011
1230110,9047453642016
1939908,9048209102013
1794173,90480921472017
1752000,9048066842015
1864457,9048164252006
1422453,9047719341986
1790359,9048092562011
1652055,904794991990
1291191,9047548162015
1250067,904748771999
1309181,904758872015
1860494,9048163482017
1276625,90475272402013
1793770,9048092542011
1649113,9047945242002
1552081,9047855482013
1617520,904790995-D2012
1759503,9048069342015
1770159,904807882014
1913203,90481893062006
1740578,904805362008
1719654,9048038142012
1750838,9048066772014
1459518,9047769842011
1366454,90476511082001
1706443,9048019522015
1626507,9047918301997
1699790,9048009782016
1491290,9047793412003
1354308,9047629332017
1678576,904798661982
1688812,904799872005
1262258,904750182014
1394810,9047698222008
1554512,9047857342018
1916621,9048189211978
1495133,9047795302003
1543590,904784592006
1935604,9048203802016
1608406,904790988-B2005
1357668,9047640272016
1960770,9048233302014
1233511,9047459462004
1666023,9047970462015
1938727,904820621986
1922372,9048192562007
1970325,904824232004
1527595,904783261980
1807988,9048114262018
1737572,9048047202013
1776717,9048085662018
1262330,904750132009
1580588,904789051993
1624243,9047918502017
1787005,90480921662018
1983074,9048258201984
1665028,9047970362005
1810865,9048117612014
1645574,9047945382016
1550809,904785472016
1458148,9047766122009
1462145,904777492018
1735565,90480443322005
1521803,9047822122010
1784659,9048090102007
1666958,9047971382010
1230035,9047453272003
1239647,904747062014
1525675,9047832262000
1966856,9048238172008
1800925,9048097112015
1982190,90482591012017
1838889,9048142211987
1234768,904746132005
1632400,904792341975
1638632,904793461991
1360489,9047650361993
1476518,9047790602004
1325222,9047601111996
1832431,9048135232003
1900035,90481841072004
1962403,9048233332017
1799507,9048095192009
1363676,9047650151972
1697298,9048008322013
1640380,904793741997
1715704,904803042013
1337317,9047618402008
1901806,90481841132006
1942277,904821520082008
1569618,9047873132016
1266703,9047505182017
1287190,9047541202012
1540577,904784011989
1363079,9047650612018
1505414,9047804172016
1343305,9047629202004
1425615,9047719381990
1337402,9047619282013
1834161,9048139432004
1421773,9047719341986
1747838,9048066612011
1798285,9048092302006
1882657,9048181211988
1581670,9047891142015
1607647,904790990-A2007
1805460,904810682003
1931458,9048197172011
1665471,9047970231992
1390649,904768882019
1642769,9047943462012
1298744,9047564271993
1400409,9047705292010
1840212,904814421987
1814081,9048117652018
1699228,904800941994
1262922,9047502572018
1475643,9047790652009
1885925,9048181111979
1739745,9048051152018
1417221,9047718292008
1563151,9047863252018
1557892,904786061996
1666290,9047970462015
1415465,9047718302009
1469916,9047780162003
1850060,9048155172001
1438488,9047737122010
1776217,9048085452015
1305822,904758172015
1438288,904773632007
1727465,9048044821991
1355683,9047638262017
1511707,9047811462013
1480213,9047792432002
1277855,90475272322009
1337617,9047619222008
1673332,9047979312014
1945989,9048222161987
1596082,904790621992
1737629,904804621995
1873889,904817282013
1312973,9047592422015
1273446,904752312016
1922991,9048192522003
1698793,9048009862018
1256086,904749771989
1254798,904749562002
1926016,9048192622013
1577342,904788772010
1659298,90479591062011
1457940,904776532004
1443822,9047745392005
1458202,904776682005
1325729,904760320182018
1352000,9047629292013
1616858,904790995-C2012
1338465,9047619292014
1721116,90480431102018
1581397,9047891132014
1534947,9047837132016
1983254,9048259562002
1587627,9047899562005
1330965,9047614131996
1718588,9048036162007
1494143,9047795472014
1431839,9047728162019
1598403,904790988-D2005
1602655,904790989-A2006
1277080,90475272342010
1482261,9047792712008
1346024,9047629342018
1808373,904811492001
1719869,9048038202018
1413665,9047717302017
1317423,9047596222015
1914473,90481893062006
1847822,904814822017
1246320,9047484422016
1575399,9047884131998
1797890,9048092622012
1714895,904802920172017
1229413,904745451981
1738510,9048048222018
1641488,9047940172016
1578097,904788782011
1703361,9048013112007
1848329,904815162012
1413627,9047717282015
1805718,904810741978
1395739,9047699822006
1272110,904751982016
1835259,9048139452006
1346265,9047629282012
1865815,9048169432001
1735021,90480443802007
1845847,9048147622018
1526775,9047832312005
1284318,9047537102018
1425048,9047719231975
1399271,904770420092009
1653763,904795052013
1403405,9047708152005
1610555,904790992-D2009
1812825,9048117552008
1711849,9048026132007
1787876,9048092402008
1703508,9048014172015
1786630,90480921862019
1711540,904802641998
1286339,9047538271983
1262300,9047501122018
1893295,9048182132009
1778126,9048087292001
1828819,9048134192013
1314484,9047593672017
1861695,9048163442013
1697528,9048008312012
1769981,904807832009
1452645,9047764341994
1509103,9047808222018
1571049,9047875902010
1789459,9048092582011
1907392,90481893082008
1512054,9047811121999
1623774,9047918422009
1336815,9047618462014
1503144,90478031442017
1398734,904770282011
1628652,9047919191995
1876133,90481731152015
1373060,9047657192005
1811538,9048117632016
1594960,9047906152005
1673333,9047979322015
1898812,90481841442016
1616301,9047909101-B2018
1510571,9047808162012
1813163,9048117562009
1952465,9048226272011
1338447,9047619282013
1816219,9048117562009
1247659,9047484382012
1408019,9047711111998
1964848,9048237121997
1415088,90477181052018
1968807,904824020182018
1361878,9047650201977
1406415,9047710132010
1913443,90481892822004
1505899,904780512011
1983502,9048259481998
1293760,904755472018
1664119,9047969111993
1297836,904756252018
1658279,9047959231995
1861384,9048163482017
1590501,9047904862016
1363138,9047650562013
1959742,9048233342018
1823074,9048126232012
1953854,9048227802015
1853876,9048159972005
1328470,9047606162006
1845451,9048147632018
1418955,9047718131992
1810748,9048117652018
1344355,9047629342018
1752497,9048066422007
1515921,9047815582016
1745716,9048062322018
1773516,904807932004
1439551,9047737132011
1332922,9047616171998
1388741,9047686382017
1785218,904809021999
1780333,9048088542010
1607663,904790993-B2010
1340549,9047627112009
1453848,9047763452005
1531983,9047836362008
1872905,90481711042015
1835225,9048139311992
1792468,90480921502017
1443640,9047745512017
1386755,9047686342013
1898392,9048183641995
1585827,9047898292018
1914419,90481891181993
1376991,904766192007
1889270,9048181412008
1881933,9048181462013
1633852,9047924452016
1577404,904788772010
1405521,9047709132017
1792881,9048092412008
1888900,9048181362003
1779154,9048087382010
1855501,90481591102008
1674459,904798442003
1437393,9047734251980
1949894,904822332010
1350212,9047629292013
1378557,9047665222011
1541804,9047844181982
1464687,9047779242014
1885624,9048181412008
1513293,9047814281997
1418141,9047718342013
1720818,9048043492004
1452163,9047764381998
1509065,9047808192015
1285231,9047538291985
1734868,90480444442012
1488528,90477921192013
1391927,9047693142004
1432634,9047729502014
1627547,9047918402007
1798807,9048093122005
1757261,9048069111992
1633327,9047924412012
1358504,9047643132017
1823622,9048127232017
1254802,9047495102006
1964378,904823771992
1755715,904806891996
1236318,904746822007
1711899,9048026232017
1548751,9047850312005
1728656,90480444092008
1770170,9048078112017
1573690,9047879172014
1688039,904799852003
1870752,9048171922012
1413812,9047717262013
1480242,9047792692006
1482336,9047792742011
1842732,9048147122012
1807006,9048110222004
1495453,9047795292002
1506837,904780732000
1872393,90481711052015
1829549,904813482002
1638138,9047931562010
1274574,90475272482013
1712646,904802721996
1326065,904760320152015
1824710,9048128312018
1711576,904802611995
1490277,9047793422004
1609889,904790994-A2011
1352427,9047629292013
1574072,9047881252017
1802815,904810132012
1876233,90481731162016
1881438,904817912010
1836117,9048140161993
1292367,904755232005
1333208,9047616232004
1254013,904749452007
1813755,9048117582011
1493190,9047795221995
1518938,9047820171994
1703200,9048013152011
1528932,9047832362010
1250218,9047487112003
1974471,904824642017
1354436,9047629312015
1625543,904791851972
1362480,9047650552012
1265484,9047505112010
1626933,9047918301997
1603901,904790994-A2011
1397938,9047700222011
1813899,9048117622015
1680286,9047989512007
1614941,904790988-A2005
1917670,90481891221993
1417010,90477181012018
1476646,9047790632007
1722362,9048043291999
1865890,9048169391997
1479846,90477922072016
1857851,9048162252014
1914315,9048189791990
1686697,9047998202018
1879739,90481751352007
1712499,9048027152010
1721833,9048043602012
1306700,9047582182014
1909375,9048189441983
1884517,9048181111979
1604682,904790991-C2008
1483972,90477922752018
1499357,904779820162016
1844630,9048147712018
1326962,904760320152015
1427821,9047720552016
1884004,9048181582016
1441116,904774082010
1893267,9048182212017
1680876,9047989822013
1949117,9048222432014
1448049,9047757172010
1523983,904782932012
1877477,90481731042004
1684945,9047998132011
1595906,9047906182008
1824781,9048128142001
1697804,9048009141998
1594092,904790661996
1412975,9047717232010
1468846,9047780242011
1603778,904790994-A2011
1963413,904823682014
1470274,9047780142001
1982516,9048258642006
1736309,9048047242017
1982703,9048258391993
1656504,9047957552009
1715076,904802920172017
1862402,9048164302011
1551566,9047855452010
1491219,9047793452007
1638660,9047933362018
1486073,9047792692006
1756810,9048069332014
1817901,9048123552008
1949754,904822362013
1396869,9047699661996
1301187,9047572472005
1542905,9047845142011
1715494,904803092018
1560873,9047863182011
1732584,90480446962017
1272502,9047522152011
1962167,9048233242008
1524630,904782952014
1559370,904786282014
1583154,9047893492007
1232157,904745712012
1623154,9047918462013
1258557,9047497192001
1252210,9047489582009
1708433,9048023362006
1324142,904760171992
1393224,9047696111994
1410730,9047713202014
1947996,9048222181989
1876450,90481731062006
1362185,9047650612018
1378198,9047665282014
1733593,90480443452005
1923590,9048192602011
1984034,9048258261987
1441767,9047742122017
1606332,904790990-C2007
1863827,9048164332014
1670884,9047974862009
1958548,90482321422017
1914023,9048189481984
1654875,9047954322018
1412688,9047716332011
1615735,904790996-D2013
1604610,904790992-B2009
1304422,9047575372010
1523193,904782572013
1416839,9047718232002
1933906,9048200502011
1526451,9047832392013
1309391,9047588102018
1481308,90477921682015
1776605,9048085562016
1256121,9047497352017
1304976,9047577112007
1614310,904790992-B2009
1815674,9048117582011
1655403,9047957802015
1749914,9048066912016
1790434,9048092652013
1450300,904776272013
1678411,9047985352016
1795059,90480921862019
1851783,9048156292001
1635882,904792992015
1809247,9048115182010
1386842,9047686402019
1629951,9047919362012
1291402,9047549132008
1294969,9047557292014
1633997,9047924372008
1682774,9047993161993
1277057,90475272712014
1504314,90478031122013
1247598,9047484211995
1716829,904803122002
1577649,9047887142017
1744938,904805920032003
1757160,9048069252006
1867211,904816741962
1879497,90481751482013
1890460,904818262002
1564801,9047866122010
1954378,9048227832016
1276498,90475272352011
1690936,9048000682016
1486235,90477921442014
1435225,904773441969
1357848,9047640202009
1572978,904787891992
1954900,9048229112016
1426864,9047720432013
1234990,904746292017
1379650,9047670412007
1812502,9048117632016
1864241,9048164302011
1831039,9048135202000
1474546,904778781972
1921437,9048192532004
1575814,9047884332018
1654511,9047951422008
1383770,9047681282010
1874994,904817282013
1375798,9047660712018
1444016,9047745422008
1954787,9048229102015
1467928,9047780142001
1826503,904813112006
1277891,90475272592014
1514445,9047814322001
1597574,904790994-A2011
1387934,9047686322011
1450301,904776272013
1802454,90480994982013
1603840,904790995-B2012
1371619,9047654362016
1836552,9048140402017
1906618,90481893072007
1258071,904749711983
1541675,9047844121976
1970938,9048243202012
1906830,90481891111993
1232055,904745671994
1617078,904790996-B2013
1859130,9048163412010
1585752,9047898292018
1632092,9047923221993
1362374,9047650612018
1234578,9047461512018
1585336,904789732009
1503868,9047803922008
1432410,9047729432010
1589135,9047899612010
1654446,9047951472013
1341168,9047627122010
1813968,9048117572010
1844380,9048147612017
1981440,9048258131980
1857186,904816131992
1817146,904812111994
1428238,9047720622017
1389709,9047686332012
1879522,90481751462011
1982150,9048259672009
1874137,904817262011
1702038,9048012342009
1353932,9047629272011
1506444,9047807162013
1551842,9047855452010
1740624,9048053102012
1942307,904821520082008
1422912,9047719522004
1838306,9048143482014
1828776,9048134152009
1239399,9047469382018
1387298,9047686282007
1580513,9047890162001
1410343,9047711111998
1790438,90480921332016
1573691,9047879102007
1497267,9047795302003
1812301,9048117602013
1950648,904822362013
1696864,9048008292010
1312077,9047592192004
1420497,9047719201972
1830748,9048134212015
1794760,9048092582011
1814324,9048117592012
1748102,9048066692013
1421626,9047719612013
1431027,9047728142017
1359063,9047643112016
1478679,90477921642015
1882871,9048181602016
1498247,9047795302003
1781186,9048088562011
1935853,9048203762015
1289404,904754061998
1632481,9047923271998
1899637,90481841032003
1929701,9048196332008
1584504,904789672009
1409603,9047711152002
1545378,9047847382007
1781484,9048088552010
1811830,9048117612014
1541304,9047844131977
1657305,9047956121996
1625527,9047918492016
1329954,9047610102004
1914814,90481893102010
1751265,9048066762014
1305161,904757862008
1379792,9047670412007
1500419,9047800122006
1372698,9047657142000
1684853,904799782017
1331990,9047615352011
1251328,9047488282004
1367368,90476511162009
1633238,9047924382009
1482952,90477921992016
1728762,90480446872017
1320166,9047596222015
1776318,9048085382012
1492039,9047793482010
1679351,9047986302006
1804542,904810392000
1736669,9048047182011
1867218,9048167251983
1252310,9047489652016
1746496,904806322010
1367618,9047652462017
1822186,9048125302017
1464257,904777822004
1475661,9047790602004
1522026,9047822142012
1423430,9047719401992
1705140,9048018102010
1939352,904820722006
1549350,9047850272001
1395240,9047699952019
1529513,9047835992011
1900403,9048184892000
1387975,9047686372016
1339040,904762052007
1588164,9047899672016
1966821,9048238102001
1518294,9047820332010
1484054,9047792732010
1500873,9047800182012
1676223,9047985342015
1278676,90475273272018
1319164,9047596232016
1943457,904821671981
1460876,904777231985
1559966,904786262012
1265998,9047505192018
1861436,9048163281997
1808009,9048114212013
1624373,904791891976
1426719,9047720172004
1885407,9048181432010
1531740,90478351022014
1486221,9047792412001
1721479,90480431112019
1728161,90480441681996
1794429,9048092382007
1330970,9047614212004
1767791,9048077121993
1775876,9048085392013
1380072,9047670502016
1504191,90478031522017
1413726,9047717302017
1495612,9047795392012
1656038,9047957902018
1389879,9047686302009
1911353,90481891051992
1978946,9048254242000
1436010,904773461970
1977787,9048251142008
1837585,9048140382015
1957366,90482303382001
1975023,9048247262010
1896648,9048182162012
1657640,9047957902018
1919118,90481892021999
1361855,9047650351992
1401526,9047705282009
1814869,9048117622015
1943149,904821661980
1511000,9047811662017
1563632,9047863242017
1274044,9047526172010
1389955,9047686332012
1566650,9047867192018
1920044,9048191452014
1349303,9047629302014
1861164,9048163452014
1527464,9047832302004
1772299,904807822008
1294916,9047556322017
1645246,9047945211999
1677460,9047985322013
1365948,90476511112004
1237091,904746892014
1774498,9048081132006
1658015,90479591542017
1462884,904777512012
1425899,9047720632017
1415282,9047718322011
1305975,904758132011
1331283,9047614322015
1376537,9047661122010
1231295,9047453322008
1983088,9048259762015
1510389,9047808192015
1643098,9047943522018
1627656,9047918141981
1636547,9047931532009
1672753,904797542010
1235479,904746320152015
1666077,9047970502019
1672085,9047974812004
1335764,9047618472015
1709440,9048023352005
1841243,9048145782017
1413194,9047717232010
1435410,9047734241980
1950932,904822332010
1249017,9047486132009
1435421,9047734271981
1446383,904775582013
1760985,9048069352016
1950835,904822382015
1430871,9047727242005
1440298,9047738232017
1459647,9047769902014
1520932,9047822202018
1453531,9047763462006
1937834,9048205142015
1820206,9048125202007
1389236,9047686372016
1748994,9048066752014
1621515,904791871974
1238678,9047469362016
1813325,9048117582011
1634134,9047924422013
1370736,9047653202016
1976545,9048251112005
1738570,9048048122008
1968556,904824020182018
1265455,904750552004
1550681,904785372017
1500742,9047800412016
1946892,9048222302000
1942329,904821520042004
1918631,9048189211978
1431790,9047728132016
1337372,9047618472015
1528069,9047832422016
1242343,9047477252012
1721087,904804351989
1518858,9047820141991
1360620,9047650602017
1729897,90480446602017
1451995,9047763572017
1485904,90477922262017
1678009,9047985282009
1359611,9047646302018
1262518,9047501112017
1410753,9047713182012
1906770,9048189361981
1572902,904787621997
1804846,9048104122019
1805925,9048107192009
1441751,904774282013
1970049,9048240132007
1281154,904753162013
1878345,9048175972001
1471659,904778652012
1397904,9047700142003
1746231,9048062252011
1949058,904822241975
1905127,904818562004
1707848,9048020151993
1436399,9047734331984
1691605,9048000592016
1264580,9047505142013
1525342,904783152018
1671231,9047974922015
1522983,9047823332014
1629402,9047919382014
1563853,904786522011
1733170,90480443512006
1772252,9048078122018
1975751,9048251102004
1542593,9047845162013
1448069,9047757132006
1348874,9047629232007
1740865,9048054112006
1609192,904790991-D2008
1331529,9047614182001
1267042,9047506202012
1388544,9047686362015
1404415,9047708482016
1243492,9047479292017
1475628,9047790712015
1959747,9048233312015
1648894,9047945272005
1635848,9047929102016
1240469,9047471172015
1313203,9047593792018
1300330,9047571122007
1334591,9047616232004
1506088,904780641998
1449106,9047761172007
1953899,9048227852017
1495588,9047795392012
1863335,9048164292010
1834839,9048139201980
1764468,904807342015
1278649,90475272332009
1317645,9047596182011
1357277,9047640252014
1390193,9047686392018
1488029,90477921332014
1719798,9048038102008
1824482,9048127172011
1791289,9048092402008
1778032,9048087221994
1269939,9047507251993
1442848,904774372008
1599304,904790996-A2013
1271670,904751562016
1429030,9047720512016
1356408,9047640132002
1284731,9047538401996
1428283,9047720182004
1270064,9047507362004
1527977,9047832412015
1539680,9047840122000
1524291,9047829102015
1662602,904796382005
1433710,9047729422009
1470199,9047780212008
1276116,90475273092017
1968429,9048240202015
1779783,9048088512008
1447692,9047757192012
1403411,9047708272014
1885250,9048181452012
1406055,9047710112008
1274911,90475272592014
1320337,9047596112004
1941867,904821520012001
1801788,9048098262014
1727973,90480445862015
1429374,904772232013
1486846,90477921292014
1440442,9047738192013
1839195,9048142251991
1623602,9047918141981
1291371,9047549182013
1538264,9047840152003
1507159,904780862002
1365162,90476511212014
1639267,9047933202006
1673094,9047978132017
1384255,9047683272017
1366615,90476511132006
1295948,9047558122018
1506015,9047806122006
1794205,9048092972014
1352571,9047629322016
1262895,9047502542016
1398094,9047700112000
1792489,90480921692018
1500652,9047800142008
1283411,9047534192017
1307238,9047582182014
1740534,9048053152017
1743346,9048056372012
1629675,9047919652019
1668035,9047971462018
1333000,9047616161997
1412137,9047716172008
1296374,9047560252001
1815394,9048117472000
1542843,904784572004
1632656,9047923442015
1552241,9047855472012
1961484,9048233322016
1620959,9047916452018
1261962,9047500172016
1560012,904786222008
1821542,9048125312018
1648196,9047945252003
1279834,9047528282011
1599081,904790990-D2007
1966224,9048238122003
1613465,904790989-C2006
1968586,904824092003
1576793,9047885252015
1724160,9048044241983
1473191,9047788321996
1559385,9047862122018
1559812,904786242010
1978140,9048251232017
1263525,9047504242013
1977569,9048251232017
1580273,9047890352015
1904874,904818582006
1641703,904794021999
1662912,904796411993
1271076,9047511252014
1275463,90475272772015
1807745,9048112112017
1721489,9048043542006
1555247,9047857332017
1314307,9047593282010
1252062,9047489602011
1928991,9048196302005
1562438,904786321995
1948775,9048222342004
1728607,9048044491987
1704485,9048017192012
1287135,9047541152007
1815959,9048117562009
1428813,9047720252006
1761369,904806981989
1574665,904788212007
1474427,9047788382002
1719025,904803661997
1278360,90475273162017
1245655,904748320172017
1395209,9047699521989
1487687,90477922782018
1715218,904803052014
1978798,904825392000
1812027,9048117472000
1932501,904820071995
1228988,9047452102019
1335321,9047618442012
1740669,9048053122014
1492883,9047794232015
1863309,9048164362017
1545425,9047847362005
1446096,904775321997
1596007,9047906152005
1450909,9047763452005
1632614,9047923111982
1840134,904814451990
1955274,90482303502013
1615587,904790999-C2016
1405930,904771092006
1408471,904771151992
1398181,9047700202009
1241455,904747692018
1267558,9047507442012
1843723,9048147662018
1736450,9048047192012
1960759,9048233282012
1626574,9047918191986
1446554,904775552010
1581516,9047891132014
1301902,9047572411999
1837197,9048140312008
1303291,904757321990
1453389,9047764151975
1750554,9048066692013
1842274,904814662018
1533886,904783772010
1531462,9047835922004
1335789,9047618362005
1453054,9047763492009
1743709,9048056372012
1794456,9048092402008
1685179,904799862004
1359820,9047646102013
1789918,9048092942014
1778270,9048087352007
1295731,904755812007
1238619,9047469272007
1909227,90481893282014
1858498,9048163482017
1280015,9047528242007
1710036,9048024562008
1651286,9047949111992
1520938,9047822172015
1861442,9048163271996
1583772,9047893371995
1718731,904803641995
1742875,904805631993
1809465,9048115192011
1518205,9047820211998
1788557,9048092472009
1859871,9048163291998
1812644,9048117512004
1627854,9047918502017
1613468,904790991-B2008
1627004,9047918452012
1865272,904816522012
1399068,904770322007
1640360,9047937122005
1467843,9047780292014
1479490,9047792702007
1562330,9047863162009
1719375,904803822000
1295680,904755872013
1598375,904790990-D2007
1430121,9047727222003
1464157,904777892011
1264955,904750592008
1875763,904817292014
1530478,90478351012013
1235219,904746320172017
1748035,9048066992018
1337679,9047619302015
1460951,9047772452012
1569320,904787071994
1456783,9047764371997
1740406,904805212009
1532737,9047836101981
1358882,9047643162019
1833301,9048135222002
1621946,904791851972
1651553,904794921983
1446530,904775552010
1430667,9047727212002
1659446,9047959642005
1580263,9047890492016
1394424,9047698101996
1712402,904802772002
1298595,9047564161982
1939631,904820842003
1418889,9047718101989
1858857,9048163312000
1513239,9047814261995
1885442,9048181402007
1544627,904784692009
1823668,904812731997
1323894,904760121987
1427873,9047720282007
1772876,9048079162017
1781394,9048088552010
1400911,9047705262007
1565000,9047866132011
1538584,9047840182006
1237735,904746882013
1786212,9048091252007
1855003,9048159942004
1919233,90481893402017
1339261,9047620272014
1415622,9047718542015
1855243,9048160551992
1744425,904805772015
1402721,9047706192012
1803103,9048102222004
1967087,9048238222013
1438161,904773632007
1474722,9047788542018
1469215,9047780842018
1383237,904768162007
1356311,9047640152004
1566586,9047867102009
1646618,9047945352013
1526651,9047832372011
1912421,90481892992005
1613669,904790998-D2015
1904886,9048185172015
1976293,9048251212015
1442007,904774272012
1656804,9047957542009
1805093,904810611997
1294196,904755472018
1474750,9047788311995
1327366,904760452009
1489090,90477921702015
1521166,9047822202018
1420131,9047718492014
1787488,90480921192015
1424637,9047719141966
1545711,904784892009
1685275,9047998192017
1872910,9048171662006
1831433,9048135352015
1616633,904790995-B2012
1250609,9047488302006
1635843,904792942010
1731960,90480443802007
1872265,9048171542002
1758092,9048069161997
