Paper,ConferenceEdition
58399,
331146,
813612,
1169268,
596543,
1145881,
523196,
999373,
40291,
235868,
212524,
219835,
90923,
120201,
1462746,
1220634,
472076,
1222398,
386216,
865341,
813563,
95764,
613466,
780996,
293185,
156874,
253933,
562423,
980946,
475697,
616773,
1124666,
350678,
318030,
1139232,
1084563,
638601,
686807,
378010,
827248,
1200063,
953557,
968319,
961821,
26943,
683348,
11812,
1120521,
1006258,
1143692,
1027221,
316283,
1204408,
106459,
854680,
1197861,
1215309,
620781,
743294,
812258,
1041860,
520766,
779860,
801253,
682516,
235974,
1073082,
870116,
791564,
342833,
101882,
229532,
125137,
798746,
948885,
787377,
396713,
498773,
285169,
230915,
425597,
111546,
435418,
311551,
856457,
700313,
403988,
117839,
941810,
876619,
838710,
82546,
251090,
127719,
570101,
261208,
711043,
639137,
814434,
477829,
614081,
708388,
465868,
723424,
897360,
911796,
238908,
328403,
510732,
301863,
664139,
309529,
412374,
1076779,
1207456,
349052,
696404,
861669,
894030,
555571,
901501,
314525,
1166532,
285209,
170287,
1002684,
615920,
692808,
339264,
660216,
288329,
1112365,
509215,
845853,
303291,
40798,
174857,
255772,
401762,
151320,
865680,
1206850,
675841,
1081102,
380055,
935949,
601096,
702462,
956058,
624534,
944521,
283867,
875313,
232331,
368992,
1043554,
872863,
777102,
40059,
569322,
63341,
284093,
94903,
1195495,
226571,
849198,
892947,
1162374,
159739,
1070463,
740775,
320737,
150343,
1017702,
172031,
32095,
819252,
383879,
686307,
1145512,
265946,
762645,
1213075,
1206588,
962028,
662268,
818438,
1033962,
255218,
518869,
468405,
586602,
1011730,
489384,
1031581,
1102370,
187292,
584555,
1112583,
456182,
739789,
463428,
666810,
273518,
731569,
1125759,
757104,
985300,
1195625,
385752,
1159327,
1136395,
625560,
1207696,
14339,
231605,
484454,
919349,
990248,
138825,
1000244,
812446,
410478,
564897,
7783,
162871,
1019805,
782527,
753370,
59603,
1009254,
213884,
807378,
301934,
704231,
699620,
89954,
536812,
768406,
949085,
57531,
806481,
582362,
83927,
777260,
137217,
1158515,
989309,
524329,
113532,
809408,
901148,
1000908,
182983,
1035147,
1034660,
662988,
888544,
40346,
195945,
590029,
529275,
423855,
276136,
832542,
1093318,
623196,
632896,
635661,
153133,
159222,
324465,
502997,
937024,
387511,
503586,
1010536,
494599,
561672,
1093988,
138025,
45523,
963058,
562050,
75248,
794372,
287184,
383916,
991903,
1088611,
694026,
622514,
1037287,
553489,
571682,
216951,
228530,
55353,
146105,
733442,
1205310,
1214019,
1061964,
562098,
88802,
274904,
694709,
210362,
772648,
167606,
927015,
882547,
455461,
275829,
989149,
1227290,
740752,
706078,
934739,
1118920,
512044,
293836,
791565,
291969,
266955,
239276,
349206,
513228,
232441,
1083326,
698084,
522086,
999553,
924473,
270962,
1130411,
140646,
106574,
860489,
1078366,
731374,
403155,
855505,
258188,
957714,
886479,
580168,
882332,
76394,
794308,
1060404,
538012,
374452,
85978,
294049,
325072,
192565,
4570,
660249,
361427,
1019557,
764511,
1032737,
1032806,
591638,
656590,
1015421,
1150829,
401434,
1189652,
1062969,
45170,
1086822,
662843,
934378,
689314,
500885,
768820,
485185,
380905,
918340,
897909,
922709,
767153,
774572,
703363,
1050006,
470466,
428924,
633400,
981199,
1070638,
1106347,
869946,
74722,
159923,
995355,
1182289,
358336,
570125,
463309,
410452,
1048968,
803366,
551559,
219316,
4460,
1139757,
72773,
591952,
753849,
330421,
494969,
307375,
440282,
1171785,
619240,
944733,
470470,
119843,
728954,
491068,
830595,
377135,
1215877,
242519,
805746,
222521,
828639,
1104550,
1049504,
759403,
1062104,
643713,
244558,
1152518,
847755,
1168204,
1162770,
947964,
1176850,
597758,
1187836,
627255,
769551,
308742,
221407,
380544,
287059,
744169,
127407,
444558,
1145441,
829298,
668669,
418459,
510992,
710637,
1132093,
122066,
103733,
237372,
361358,
418998,
209665,
321415,
899147,
405663,
27230,
1183300,
131190,
1170380,
479026,
1083252,
599856,
874770,
656935,
392750,
901509,
391977,
766039,
473758,
891476,
787968,
121242,
81313,
1196851,
403505,
1016990,
1120635,
80080,
816435,
79122,
204574,
741906,
367810,
648516,
1173503,
380667,
836125,
884477,
161014,
564225,
423590,
50421,
207383,
165235,
1128826,
1151973,
777132,
34784,
1190604,
1100348,
66421,
15095,
307157,
2081,
408906,
579123,
121914,
584704,
57516,
290032,
356409,
971792,
288192,
154562,
245183,
52371,
1047707,
234016,
715379,
671328,
190942,
1102163,
521094,
373621,
691977,
740764,
1159191,
306814,
1027549,
1019829,
61700,
20167,
392373,
374647,
1058402,
309764,
679214,
685252,
1123375,
298973,
92081,
142571,
316022,
981857,
353987,
1129469,
72957,
515313,
1002066,
877922,
570693,
1092237,
955627,
827483,
648133,
368713,
407451,
539573,
785019,
544439,
371013,
163365,
305335,
603872,
455544,
693623,
1111202,
755650,
246537,
999618,
579671,
889040,
752258,
990463,
1073458,
1115913,
72005,
831795,
631359,
29196,
47018,
684836,
69257,
115774,
41864,
1048553,
68423,
1076130,
251209,
930292,
909216,
576559,
509283,
808287,
1167665,
129127,
58126,
179390,
8968,
1037870,
808920,
698049,
643592,
753088,
461050,
372148,
49238,
513285,
117320,
395378,
884846,
418070,
795016,
913604,
273998,
1225701,
1190069,
564788,
858575,
933587,
1097206,
286553,
855562,
1070216,
346559,
1024225,
399129,
18395,
1089259,
661439,
94373,
812432,
265268,
594812,
1074148,
662771,
151460,
266410,
107767,
396870,
233844,
1225174,
184354,
751093,
804994,
38404,
1094034,
460247,
767934,
946396,
630444,
658436,
1059172,
723679,
1134771,
656097,
1223310,
665317,
135389,
611597,
814801,
854936,
896783,
820973,
608630,
22182,
899329,
499827,
22787,
427842,
724827,
938005,
950913,
796279,
723843,
46668,
1158486,
259995,
844179,
65732,
623811,
139294,
910957,
929551,
594895,
426028,
522797,
269605,
747134,
1131956,
1061196,
977543,
546979,
1088895,
481820,
63016,
825582,
1000959,
1149963,
484825,
101588,
1203821,
488641,
1125719,
973082,
1163432,
501253,
114691,
936676,
722114,
452147,
543712,
474548,
818846,
1043461,
327644,
742579,
135014,
987729,
170948,
70560,
250647,
1015266,
632977,
1213660,
548209,
1093590,
903679,
148660,
870689,
1111845,
1014073,
576096,
915693,
886213,
1122688,
1166655,
551659,
1149661,
886690,
1014726,
1123544,
225654,
1040115,
1094570,
649203,
79136,
580488,
716561,
1212731,
191374,
708357,
405189,
316506,
290308,
888823,
47099,
1001374,
568446,
726701,
378723,
766781,
732046,
71484,
495333,
94052,
983944,
1113026,
1213787,
477441,
769592,
497212,
619386,
1110575,
846897,
1225032,
414358,
1168071,
494526,
964790,
41660,
145698,
502002,
207763,
1157452,
239419,
990129,
1013548,
246954,
834229,
523524,
582089,
115558,
1083943,
1214421,
261205,
183631,
121621,
468502,
125563,
1002771,
291786,
851704,
352487,
22731,
9479,
582988,
1189399,
81009,
961535,
864738,
1041170,
104788,
507931,
389597,
561253,
676701,
941437,
737892,
915508,
72830,
1121067,
952770,
1120440,
1117755,
961085,
1095863,
734162,
574059,
514766,
1138306,
749553,
919430,
204102,
394389,
70446,
754351,
512585,
620400,
657125,
166215,
327154,
1211788,
575102,
890869,
739447,
105937,
607512,
570084,
134064,
266767,
398757,
554341,
514934,
926603,
97269,
1203066,
581431,
767680,
327235,
1131709,
428713,
967235,
1192171,
579110,
1112689,
497435,
746126,
317032,
525360,
341762,
966165,
1133384,
171383,
1192071,
1169816,
42946,
664832,
245525,
1056266,
446636,
796473,
1007863,
698315,
941801,
835002,
618053,
324806,
351458,
404873,
1198832,
665637,
452743,
536869,
72882,
226828,
1171439,
961293,
1206543,
36889,
415025,
664458,
954204,
712681,
980827,
1152369,
541858,
882730,
670848,
30972,
1000703,
407588,
1013414,
298224,
761055,
578743,
834950,
539077,
1094479,
561535,
895105,
468283,
373808,
323938,
112494,
1035624,
874788,
320959,
224096,
688294,
865366,
686713,
545308,
849638,
1171078,
154719,
398668,
113923,
309157,
797856,
1056145,
890018,
550509,
271286,
538030,
497310,
516499,
1226467,
790739,
298712,
748497,
803833,
1102706,
610198,
777818,
1113406,
389235,
452159,
977849,
976350,
587081,
889916,
1013427,
1171069,
1091726,
199693,
1215639,
6623,
10497,
916072,
99300,
382488,
356869,
1088526,
1031592,
228480,
931323,
1091830,
361280,
694961,
544043,
875578,
867598,
374096,
680380,
737494,
27716,
631044,
207105,
689174,
777508,
369997,
312193,
537410,
150382,
861441,
1111669,
694931,
780857,
1098632,
974465,
472541,
1088974,
47270,
445159,
1151311,
947954,
85721,
227326,
223161,
833882,
1147265,
1131049,
948257,
1147655,
62300,
203887,
884116,
1071884,
935901,
536293,
1065063,
1076506,
122503,
475120,
804006,
190033,
669002,
289717,
1104604,
816755,
1123268,
1201918,
25926,
803747,
1145022,
873777,
116743,
1124036,
465316,
544377,
553133,
638228,
724400,
811204,
508300,
340205,
1076575,
360984,
389648,
373197,
1020228,
1130473,
970995,
382677,
373623,
1104182,
829463,
337091,
32475,
1205096,
211850,
971220,
494985,
281328,
125324,
1147873,
863983,
49602,
1219585,
716983,
388478,
791856,
465,
275789,
716540,
1139505,
514137,
587083,
1077281,
217561,
283175,
192446,
529026,
362754,
817434,
81956,
1212181,
78285,
349121,
498466,
979069,
330814,
172339,
470201,
615841,
516170,
592251,
413835,
808909,
962134,
33356,
125546,
147372,
288038,
917981,
502636,
365475,
306015,
1055367,
526019,
725717,
612170,
1224400,
439143,
981794,
228742,
988359,
372282,
1220007,
406705,
1119284,
120088,
1103343,
678933,
1062130,
957891,
664762,
527818,
419878,
67165,
38666,
1178299,
58757,
823476,
654430,
214824,
711679,
951513,
952832,
736654,
258934,
63980,
1195275,
715148,
154216,
310402,
455445,
875430,
519134,
922949,
178281,
686128,
596559,
1056222,
1001295,
141355,
155448,
774956,
633778,
1149681,
328593,
426895,
796091,
218323,
1204219,
1009934,
1091815,
962490,
815304,
1143160,
483204,
959986,
108504,
34525,
459913,
741088,
989540,
724944,
798687,
1106792,
219759,
601220,
638215,
131065,
558477,
149672,
123516,
955674,
822127,
176870,
656404,
226946,
539230,
429522,
875352,
603624,
473162,
434951,
1141888,
917514,
185131,
608272,
159844,
1197449,
706716,
1166981,
67806,
757218,
178537,
352735,
1024739,
91466,
574668,
831925,
435266,
496091,
949146,
614120,
352634,
1084855,
409782,
880268,
236400,
797120,
325709,
66759,
392413,
650491,
917153,
556880,
420553,
551543,
954137,
478101,
28273,
616075,
780645,
180161,
747979,
102987,
1108737,
283710,
356505,
1019820,
1057681,
21275,
950658,
637623,
1136536,
879445,
1039680,
813778,
1192488,
515546,
1108654,
157555,
373480,
148247,
576565,
197547,
1017766,
902431,
1116871,
92901,
535017,
584989,
616808,
515651,
64016,
225897,
1002697,
1043277,
662597,
848144,
1137782,
998535,
84398,
266402,
40121,
582445,
632754,
687399,
1093338,
1034001,
330885,
232834,
122885,
134272,
627571,
870497,
465390,
425261,
495590,
284052,
205478,
582590,
872001,
694675,
722031,
421997,
1149551,
112630,
743086,
541065,
1203679,
469517,
496206,
133494,
403184,
128122,
905745,
878565,
817435,
357120,
187716,
486099,
929899,
198718,
145980,
848611,
451489,
1045498,
566721,
397451,
1009961,
151849,
1177140,
842201,
509498,
385322,
1113216,
1088809,
1133457,
108735,
991678,
5495,
837573,
505889,
818677,
38246,
550318,
1005389,
806693,
1090742,
984044,
1197379,
802684,
296917,
97717,
214745,
988311,
1037263,
487455,
226636,
1140787,
81976,
209800,
1054233,
1216457,
895955,
204662,
320594,
333940,
848991,
360148,
631203,
423888,
872856,
1014316,
218414,
355041,
571078,
1202344,
245042,
650536,
559194,
284738,
554606,
1131841,
799218,
446123,
509972,
651371,
211002,
223976,
73788,
661467,
912718,
91893,
251539,
392619,
527053,
189520,
546751,
1097440,
108366,
98261,
413675,
631207,
1173626,
1109230,
291409,
1151955,
12153,
381467,
433704,
733660,
108928,
288813,
1167362,
322892,
721899,
665912,
327263,
504577,
825134,
992235,
1132973,
962532,
523874,
475021,
509219,
690061,
1130544,
710620,
1145381,
1110477,
524307,
452849,
73361,
1124248,
180181,
356621,
1098292,
35474,
589116,
1156245,
937278,
236265,
1076685,
911589,
248670,
458043,
291163,
837682,
274777,
586493,
523744,
884789,
877850,
1204127,
600169,
1080218,
533176,
162072,
395764,
618834,
1158956,
912185,
753671,
504328,
1088852,
693890,
1133726,
556487,
316987,
394761,
379868,
545018,
1180960,
274463,
466149,
488214,
1945154,
270531,
6766,
662972,
784189,
65023,
522558,
1128212,
237172,
3544,
495635,
159694,
465545,
68645,
1182124,
427136,
7146,
393441,
717054,
989173,
1046566,
490517,
291323,
286331,
95435,
522171,
660321,
828747,
1215275,
481221,
395334,
136470,
300110,
567335,
957949,
977933,
386765,
266534,
373096,
1118313,
117332,
866976,
58612,
245567,
1008015,
573569,
6881,
34628,
419187,
925298,
437205,
329549,
870174,
334194,
656513,
880535,
571255,
322591,
956877,
481419,
307453,
483483,
974914,
668846,
628977,
1114746,
704706,
810751,
1007100,
1147861,
947065,
1124411,
1138541,
1135487,
473688,
1033501,
1105916,
964304,
609374,
991944,
1192752,
997994,
135688,
209620,
627381,
1151317,
623729,
216289,
1846,
1016573,
486630,
1065822,
729055,
394860,
395140,
582376,
997816,
207318,
1200705,
816365,
219901,
227898,
319814,
222555,
505491,
1062227,
916537,
712122,
1217585,
1065701,
101793,
830211,
713704,
957680,
529689,
266588,
214336,
395933,
498032,
1152521,
905893,
894460,
1038869,
65539,
567045,
619237,
343191,
410053,
1024077,
612420,
851277,
626196,
1053476,
647194,
715732,
890372,
66529,
1004029,
478396,
125361,
193039,
1047933,
1041070,
851996,
949405,
375456,
1172946,
1212264,
608197,
3764,
1086804,
687485,
74923,
1016856,
195970,
253103,
728345,
222485,
713272,
595919,
3575,
1106696,
370648,
1166605,
559205,
669721,
1060269,
449432,
1124791,
182767,
276016,
66282,
359277,
790683,
433011,
684826,
498395,
729704,
512024,
892543,
861160,
630722,
248899,
131781,
311569,
7802,
1193723,
266764,
322284,
783302,
644241,
1197349,
593256,
260014,
748067,
573448,
994054,
916010,
75019,
1194774,
950017,
445475,
391144,
101973,
204876,
309333,
1029349,
185797,
331337,
821736,
1080070,
906933,
830531,
913665,
1228601,
53463,
1002291,
587141,
1165910,
800853,
391267,
506760,
729070,
1055063,
316434,
272460,
687490,
224119,
443541,
284467,
542908,
340361,
896421,
1035319,
703034,
42759,
848311,
203388,
709200,
1222316,
368810,
234379,
183623,
1007292,
633062,
794017,
499479,
819972,
1118229,
30522,
409156,
970647,
569545,
112946,
803453,
345590,
225611,
1073087,
921418,
1109186,
588120,
69629,
580325,
969723,
276245,
1196645,
293847,
430781,
870777,
989112,
560339,
24833,
191077,
1158310,
995697,
122774,
573937,
962219,
1094233,
225164,
1102373,
513674,
59092,
244401,
88169,
719603,
344975,
1174583,
805732,
313011,
386804,
13281,
1143247,
657632,
22233,
269677,
526551,
746065,
798017,
517710,
242073,
357100,
767071,
1130551,
576383,
538840,
292035,
1133663,
971224,
442322,
939860,
635085,
1012614,
94843,
868502,
1122370,
59448,
1025924,
1161299,
343671,
817822,
1112207,
631259,
1069902,
865959,
524920,
902181,
929804,
780372,
156252,
1027994,
26848,
117293,
224940,
39127,
952815,
147831,
91264,
325428,
626838,
1067020,
1139097,
897722,
1155004,
185464,
383547,
595453,
131274,
1033799,
361944,
532016,
609994,
944957,
918830,
148392,
897464,
1203094,
294008,
277017,
90650,
707603,
623174,
53905,
504568,
752472,
1072772,
666757,
377852,
455485,
482242,
700093,
895427,
607173,
1217984,
565419,
683568,
162343,
732906,
1218248,
155395,
451982,
495484,
478239,
127144,
388568,
876029,
20005,
1032852,
646284,
839566,
128873,
302306,
277443,
661980,
763016,
457696,
644416,
862947,
804279,
1205788,
905750,
221989,
1000445,
1171108,
211538,
890551,
511277,
496682,
671270,
1139614,
152764,
766651,
197148,
238643,
387339,
812750,
256082,
566344,
997956,
1211626,
825146,
215342,
1108545,
1059670,
735569,
218216,
814321,
1048692,
505550,
1206876,
682216,
83852,
220495,
272833,
322806,
537901,
740246,
1158656,
985164,
976769,
383677,
413198,
56713,
158676,
986972,
114290,
991908,
194627,
70990,
29186,
337841,
634873,
163050,
882581,
436596,
825029,
318713,
1207201,
1079416,
418663,
845843,
1207394,
604305,
726956,
86166,
859740,
498926,
1015201,
502563,
672166,
772477,
847590,
344286,
403636,
805079,
283142,
1084438,
729880,
803964,
744969,
189094,
849884,
539450,
828270,
1835634,
890356,
160694,
317643,
1084906,
5904,
329811,
1056311,
202799,
962666,
513238,
13227,
841631,
686535,
35132,
403891,
918258,
1190923,
1147328,
387884,
979190,
693287,
295813,
407552,
952958,
134341,
54114,
475866,
640294,
1076421,
1009054,
1147095,
823138,
501851,
804184,
241986,
471865,
1136374,
1043725,
306783,
447743,
181162,
890599,
986621,
951065,
1022239,
908175,
858792,
897205,
376962,
200010,
1199321,
286392,
1115077,
382710,
495038,
203725,
594716,
63783,
748638,
765762,
670426,
266442,
1080297,
894613,
495479,
20471,
536273,
434989,
1032519,
256449,
536485,
969543,
629725,
20762,
602836,
423948,
34369,
914047,
548653,
7209,
426147,
272609,
115282,
1194254,
1195700,
266139,
22535,
421998,
743927,
422361,
19977,
1166692,
787723,
566210,
91765,
403009,
1198199,
254264,
556459,
633089,
1159830,
482973,
535241,
383931,
504575,
590094,
915282,
776405,
892838,
777145,
779788,
1130601,
554005,
813078,
545614,
232802,
682585,
511843,
826573,
250035,
253296,
1051322,
795845,
275592,
212162,
838574,
925590,
706616,
834,
638871,
1094757,
634316,
920672,
733420,
13435,
729689,
670016,
129185,
322388,
827992,
716481,
204583,
611881,
521420,
794226,
511028,
818938,
263940,
42560,
315362,
415883,
209636,
515735,
572374,
1209699,
177969,
483003,
456687,
222594,
1136369,
768026,
1103769,
562521,
336414,
26318,
477388,
480585,
72384,
189406,
986213,
370136,
189502,
126897,
294184,
829674,
425150,
34809,
34620,
665059,
738739,
358792,
208041,
769559,
724362,
611458,
631133,
881504,
931427,
384210,
761914,
788536,
802586,
425622,
665938,
1089697,
410593,
274882,
158989,
550248,
138696,
1098506,
698381,
717149,
1046994,
664156,
988728,
598339,
1144678,
747809,
1049434,
948417,
565710,
136260,
168438,
465831,
1006927,
1162035,
298500,
43131,
1087701,
145848,
421087,
535154,
386764,
517601,
557234,
177440,
563612,
994004,
542697,
174726,
398867,
62013,
1200101,
412117,
1199120,
1012187,
579202,
876373,
701483,
868631,
1031037,
1128454,
595305,
1161427,
811422,
846514,
1089702,
570700,
767196,
692011,
577773,
592239,
893361,
1072975,
329022,
1021016,
46776,
1114958,
240776,
358106,
782207,
404671,
75221,
554586,
34571,
716968,
1112204,
233678,
555742,
72508,
234970,
863095,
481154,
660421,
645149,
762937,
720827,
202820,
850097,
1173169,
811166,
959505,
1041171,
667668,
874849,
82196,
1132466,
424223,
227946,
628714,
1209248,
542311,
486763,
1129351,
669144,
714307,
21894,
679606,
531055,
1215986,
865697,
627204,
542902,
484575,
333132,
97446,
374697,
269557,
579573,
371135,
113034,
580223,
1103419,
412315,
975912,
253089,
1188935,
336526,
147531,
743391,
1129023,
538311,
283332,
1078225,
671606,
934140,
974998,
30498,
941847,
220883,
518991,
671968,
27850,
164444,
269204,
1138271,
632899,
100019,
323379,
263711,
893043,
1225904,
196507,
36771,
632072,
737783,
847770,
667884,
24987,
413974,
435175,
161796,
86874,
152636,
343045,
1135608,
634930,
296131,
1035106,
748479,
1038493,
1074819,
88678,
1009264,
919057,
1091918,
441359,
458479,
622754,
1175492,
864732,
903688,
652006,
583062,
394856,
753234,
766862,
234512,
897893,
60746,
362172,
1074110,
292338,
463458,
773565,
1223321,
532941,
1006199,
799391,
999796,
123681,
1165463,
15152,
521415,
134559,
924671,
955380,
646952,
1054777,
1042738,
656812,
1055343,
929679,
427133,
35455,
442737,
1158005,
549620,
952401,
1090799,
1028278,
1101931,
347741,
1139083,
382874,
912409,
813159,
53359,
159042,
836538,
872246,
740189,
1161196,
1133675,
366388,
239237,
12283,
313395,
841621,
504177,
393891,
318507,
1223848,
777739,
169785,
612786,
1168489,
262043,
20791,
756039,
518352,
266787,
638882,
781295,
657849,
1082173,
255654,
305997,
489152,
1041703,
60340,
984154,
864099,
1071432,
652019,
309963,
742253,
591415,
907636,
180533,
111655,
444381,
493731,
1020567,
1047976,
282233,
89067,
890360,
656099,
433651,
885176,
1013152,
1117888,
72588,
660963,
418852,
509712,
757454,
650550,
661587,
375111,
1075553,
409749,
945886,
153443,
285798,
463081,
123956,
891932,
1107104,
23289,
1191385,
1194047,
961677,
1051127,
729365,
1090185,
1072422,
168169,
391668,
694996,
111058,
349919,
719864,
298664,
1222025,
351480,
977335,
651240,
780063,
697704,
742851,
990897,
821457,
924679,
417430,
667094,
1130210,
559967,
445296,
148315,
997230,
271929,
322673,
358680,
147462,
386285,
1220338,
665393,
225222,
1199754,
754014,
103096,
1108320,
416718,
883075,
498896,
1007874,
1462615,
181702,
467600,
880149,
701326,
671790,
810822,
1131779,
28347,
692556,
894255,
1099507,
530996,
633957,
397823,
344365,
1086461,
253020,
7909,
126930,
265815,
267844,
31885,
722542,
543028,
66989,
196584,
862814,
255165,
1183104,
166935,
446977,
288575,
179689,
880228,
547124,
298355,
179792,
839921,
1099909,
729368,
1055460,
682523,
547382,
1148984,
927040,
1219164,
912214,
962933,
684523,
299017,
906929,
30765,
954018,
1013271,
1119347,
1227602,
1198102,
978580,
137287,
1179765,
862009,
1024640,
1063543,
665605,
1073078,
325306,
64665,
508194,
1099802,
329110,
1040990,
1220418,
928843,
485485,
1168254,
1099987,
269206,
499299,
192955,
693559,
556174,
1029038,
777698,
764710,
840045,
518526,
501352,
886990,
371432,
248315,
1188366,
509165,
744658,
108492,
374057,
879022,
1188423,
676221,
65514,
758650,
498174,
624940,
1176885,
1163478,
756714,
1171717,
450880,
266642,
157445,
261069,
881456,
712464,
373654,
1219647,
379197,
755522,
649934,
703163,
374797,
161623,
286508,
512056,
382880,
134152,
1003389,
1097427,
501624,
63818,
207982,
208557,
439086,
207347,
819373,
916991,
532588,
14376,
556203,
438504,
109669,
24077,
431851,
909046,
1018271,
757513,
393061,
501736,
674624,
201719,
616147,
1157349,
519281,
576113,
1063057,
863963,
654806,
687315,
902949,
760351,
369803,
367146,
705438,
497972,
683764,
61446,
605274,
1112447,
294309,
805573,
54450,
343669,
1206238,
794287,
810137,
127500,
37110,
646474,
1088751,
677073,
558002,
143179,
279512,
1120579,
418072,
966286,
136359,
287727,
663519,
1199891,
575574,
589120,
1109134,
117384,
609330,
858636,
1108764,
613662,
405962,
826355,
432970,
912775,
765189,
196338,
659860,
545810,
640684,
276300,
201708,
1032182,
1041880,
90251,
223783,
362612,
1054287,
1169303,
992520,
675218,
489111,
122983,
24459,
386325,
695586,
535886,
1012321,
1001460,
4517,
1221855,
171075,
876158,
39067,
547444,
776164,
763789,
377058,
780783,
989307,
959165,
65922,
697736,
782509,
1727206,
91350,
338867,
612711,
84115,
981264,
332228,
379837,
807204,
132414,
498605,
142864,
1129240,
618203,
167761,
945052,
880758,
978946,
369335,
1054378,
823098,
1042527,
507480,
774523,
98844,
1050260,
368366,
969728,
923758,
688743,
91806,
10266,
998790,
1176827,
861230,
659497,
647772,
178348,
554842,
789309,
163808,
103653,
486013,
130073,
679995,
317314,
536376,
460404,
88344,
312936,
1217070,
988294,
735930,
685112,
1101649,
318570,
513436,
932465,
883106,
631430,
593375,
636344,
1197245,
1039600,
637328,
545651,
703927,
812527,
94312,
304085,
377434,
315326,
948090,
1021181,
784358,
436641,
840000,
610912,
686851,
655076,
209849,
714440,
655392,
1192800,
513648,
188000,
77110,
1133232,
1195451,
1137844,
546557,
202226,
381585,
862630,
821604,
257453,
122888,
868986,
274089,
880263,
1113469,
32988,
1110786,
849238,
168798,
568607,
867700,
592881,
359648,
536219,
513063,
1128880,
519464,
515692,
1222029,
127395,
491824,
330156,
881052,
841406,
111892,
180331,
840826,
155187,
660011,
120319,
913461,
1077063,
181242,
109039,
1090716,
667583,
866500,
381803,
960269,
407054,
20226,
468346,
789786,
560253,
224686,
622932,
662470,
412588,
1132411,
242804,
16448,
1094663,
504943,
620553,
1119654,
430171,
1148882,
223126,
603297,
224104,
1133188,
248511,
458451,
655653,
151010,
816653,
811544,
1191727,
500243,
594066,
369205,
556464,
501329,
377908,
1140972,
1043676,
1081586,
336065,
843162,
278513,
681359,
964877,
340451,
940164,
1142680,
775795,
880396,
390782,
622937,
600116,
635192,
466981,
334159,
364254,
30943,
692609,
758361,
720236,
479778,
362792,
940286,
301620,
394614,
9533,
92433,
1124747,
130182,
408388,
842249,
801306,
357161,
618448,
692715,
133955,
739190,
1118121,
1081510,
1144306,
297495,
930538,
305866,
1212277,
1011903,
25026,
96229,
1040764,
3539,
965015,
419360,
44506,
529925,
1038728,
901284,
1006651,
101330,
478205,
1158867,
49633,
616006,
892880,
6210,
537621,
423852,
1041519,
470130,
705580,
1162354,
189561,
185372,
987053,
1011218,
15912,
435113,
335973,
438454,
626872,
320362,
171241,
893953,
109153,
1505,
42542,
610311,
750981,
487364,
702656,
162255,
184657,
122833,
607742,
773425,
1198046,
570735,
345792,
1757,
196053,
603695,
458900,
949360,
299911,
534406,
1215757,
760569,
1218289,
251768,
1806783,
331528,
125842,
553214,
739271,
923928,
160223,
203209,
803973,
36163,
56491,
888704,
664401,
1170275,
600371,
1202369,
781826,
65889,
990290,
475239,
1129923,
677556,
404624,
163599,
923224,
1200979,
75052,
575806,
1096667,
1149623,
932078,
432615,
916100,
29266,
725869,
837389,
162608,
1191066,
430770,
998034,
712197,
869156,
81346,
1109754,
785670,
863357,
761724,
243923,
667528,
271713,
624007,
867796,
1053397,
1125179,
962141,
129436,
724761,
582139,
38597,
158334,
261446,
715522,
244542,
391518,
269269,
1179163,
323214,
280825,
70995,
638644,
73868,
971055,
924534,
555862,
102082,
325278,
740969,
802818,
971974,
525230,
1043635,
324193,
737931,
1134396,
737690,
499428,
154882,
764241,
380251,
883527,
1019235,
735053,
1022614,
1162327,
212547,
558571,
643133,
1203919,
923465,
334274,
587771,
64455,
87246,
838848,
716429,
634557,
532936,
1086641,
365322,
1000454,
739601,
407134,
1073818,
184341,
1207921,
817488,
423000,
731715,
1110157,
851008,
1209989,
14708,
594404,
908935,
157261,
335338,
630059,
499741,
606172,
1077431,
474360,
277657,
1133445,
93331,
403976,
19251,
1097353,
1227670,
935135,
209137,
611399,
940766,
974089,
909959,
1028838,
980254,
1198463,
922338,
1191325,
969254,
162983,
740493,
128657,
631093,
1097106,
471744,
404962,
774506,
290453,
807588,
60292,
175028,
587589,
779013,
932873,
1005222,
1185499,
1036658,
1058266,
813536,
572581,
1093177,
291250,
106798,
1033487,
156029,
897072,
1038213,
1187423,
236381,
768232,
21248,
693103,
101120,
120833,
888851,
16592,
327325,
1089271,
412537,
425527,
478504,
1096010,
450403,
814472,
1125207,
982982,
426747,
385023,
317090,
802896,
1211089,
434817,
1228049,
1176303,
690983,
1020352,
344360,
780003,
623797,
347028,
71111,
533106,
8782,
780189,
608746,
453770,
1181480,
459437,
480582,
1143765,
676049,
374873,
194275,
199342,
929507,
315633,
678111,
23619,
1201093,
700164,
159935,
918544,
549493,
127112,
809179,
907405,
371065,
854115,
1021874,
632713,
118608,
162371,
824437,
984160,
1018076,
510623,
836703,
971139,
47286,
743056,
1030899,
379981,
176842,
680909,
186492,
275974,
8851,
185655,
426986,
592866,
434963,
760435,
720470,
129615,
32775,
1206813,
253768,
1130648,
1023928,
295635,
370996,
842192,
376200,
702900,
266142,
954099,
1121239,
327320,
758008,
764793,
715910,
403877,
537639,
611517,
586213,
70579,
54284,
781009,
48337,
687649,
912048,
317059,
752402,
976643,
1129734,
641336,
1215589,
1047541,
955940,
650657,
963287,
894170,
158665,
