ConferenceEdition,Conference
9047196152002,9047196
90473641002004,9047364
904727835102003,9047278
9047278551970,9047278
904694591999,9046945
9047448abs/1811.038532018,9047448
9047448abs/0710.58302007,9047448
9047017902004,9047017
9047047152007,9047047
904681432014,9046814
90468122222014,9046812
9047448abs/1611.076082016,9047448
9047448abs/1401.56742014,9047448
9047448abs/1502.042102015,9047448
90473421822015,9047342
9047448abs/1611.038732016,9047448
9047448abs/1710.014582017,9047448
904654892016,9046548
9047104312006,9047104
9047448abs/1312.16132013,9047448
90474172982015,9047417
9047254482003,9047254
9047448abs/1509.035302015,9047448
9047448abs/1708.008182017,9047448
9046917312002,9046917
9047169882008,9047169
9047114671985,9047114
9047448abs/1807.001212018,9047448
9046851662017,9046851
9047448abs/0805.12922008,9047448
9047064852015,9047064
9047448abs/1809.001622018,9047448
9047448abs/1101.44752011,9047448
9047198111964,9047198
90469351122001,9046935
9047448abs/1612.009472016,9047448
9047448abs/1607.045372016,9047448
9047448abs/1612.018102016,9047448
9047448abs/1310.69242013,9047448
9047414272019,9047414
9047448abs/1401.62902014,9047448
9046851702017,9046851
9047262252011,9047262
9046970132018,9046970
9047448abs/1504.072832015,9047448
9047448abs/1707.078572017,9047448
9047450492001,9047450
9046801632006,9046801
9047448abs/1612.080442016,9047448
9046771362008,9046771
9046792112001,9046792
9047179352011,9047179
9047227202002,9047227
9047448abs/1806.044572018,9047448
904712372015,9047123
9047448abs/1109.51002011,9047448
9047108142000,9047108
9047448abs/1108.63022011,9047448
904718431957,9047184
9046877772018,9046877
904727422010,9047274
9047448abs/1805.009122018,9047448
9047448abs/0912.05992009,9047448
9047448abs/1901.057952019,9047448
904740452013,9047404
904712352013,9047123
9047290162004,9047290
9046696271993,9046696
904727835282003,9047278
9047448abs/1702.021302017,9047448
904670662012,9046706
9047448abs/1601.039152016,9047448
9046568122006,9046568
9047431212003,9047431
9047448abs/1710.004782017,9047448
9047448abs/1502.025382015,9047448
9047146101993,9047146
9047448abs/1704.069622017,9047448
9047448abs/1806.112932018,9047448
9046856242005,9046856
9047448abs/1509.082392015,9047448
9047448abs/1507.070802015,9047448
9047448abs/1804.047392018,9047448
9047448abs/1306.01862013,9047448
904677862004,9046778
9047448abs/1811.094862018,9047448
9047448abs/1702.066022017,9047448
904692012008,9046920
904703482013,9047034
9046868572016,9046868
9047448abs/1606.028252016,9047448
90468371252018,9046837
9047448abs/1212.36772012,9047448
9046750411995,9046750
90468681082018,9046868
9047448abs/1812.017182018,9047448
9047448abs/1805.020332018,9047448
9047448abs/1107.27372011,9047448
9047448abs/1306.08142013,9047448
9047448abs/1710.112232017,9047448
904727829372000,9047278
9047448abs/1704.027882017,9047448
9047448abs/1801.084772018,9047448
9047241972018,9047241
9047448abs/1807.029992018,9047448
9047448abs/0905.18832009,9047448
9046545942016,9046545
9047200362003,9047200
9047448abs/1310.63422013,9047448
9047448abs/1308.64982013,9047448
9047364591993,9047364
9046528462001,9046528
9047448abs/1610.039362016,9047448
9047448abs/1605.095162016,9047448
9047030722017,9047030
9046731262014,9046731
9047448abs/1803.034172018,9047448
9047448abs/1602.048052016,9047448
9047108232009,9047108
9047448abs/1204.63252012,9047448
9046898372010,9046898
9047189262016,9047189
9047448abs/1601.038222016,9047448
9046696311997,9046696
90466891342005,9046689
9047448abs/1003.36542010,9047448
9047448abs/1711.011492017,9047448
90469923042016,9046992
9047448abs/1407.48672014,9047448
9046566832017,9046566
9047448abs/0908.30222009,9047448
9047448abs/1206.13362012,9047448
9047127342018,9047127
9047448abs/1803.095762018,9047448
9047169862008,9047169
9047448abs/1604.070882016,9047448
904727832262001,9047278
9047143432008,9047143
9047448abs/1406.05762014,9047448
9047448abs/1811.042832018,9047448
9047208832013,9047208
90466083602018,9046608
9047448abs/1805.115652018,9047448
90472851132009,9047285
9047448abs/1107.25542011,9047448
904723462009,9047234
9047448abs/1706.098202017,9047448
9047448abs/1605.093462016,9047448
9047448abs/1612.008272016,9047448
9047448abs/1405.48972014,9047448
9047152392013,9047152
9047448abs/1709.018132017,9047448
9047448abs/0909.44462009,9047448
9047336271962,9047336
9047448abs/1612.036302016,9047448
904712362014,9047123
9047448abs/0808.05182008,9047448
90473641222010,9047364
9047448cs.AI/02070832002,9047448
9047448abs/1005.08802010,9047448
9047448abs/1109.49092011,9047448
9047448abs/0910.39732009,9047448
9047209462001,9047209
9047448abs/1402.02892014,9047448
9047448abs/1101.38632011,9047448
9047114371978,9047114
9046860111997,9046860
9047448abs/1809.042632018,9047448
9047448abs/1811.106992018,9047448
9047448abs/1506.044162015,9047448
904725251995,9047252
904672622008,9046726
9046834231994,9046834
904659271996,9046592
90473232322014,9047323
9047448abs/1803.103972018,9047448
90468121072001,9046812
9047448abs/1502.023582015,9047448
9047448abs/1509.090302015,9047448
9047448abs/1304.72822013,9047448
9047448abs/1811.097662018,9047448
9047448abs/1504.033862015,9047448
9047448abs/1710.069402017,9047448
9047448abs/1812.029372018,9047448
9047448abs/0709.02592007,9047448
9047448abs/1311.27192013,9047448
904655212003,9046552
9047448abs/1808.086972018,9047448
9047094242004,9047094
9047448abs/1102.27912011,9047448
904709211960,9047092
9047448abs/1105.16932011,9047448
9047448abs/1901.058362019,9047448
9047448abs/0808.05482008,9047448
9047448abs/1704.046832017,9047448
9047448abs/1712.076972017,9047448
9047448abs/1603.074812016,9047448
90470461832007,9047046
9047448abs/1611.046862016,9047448
9047448abs/1706.041562017,9047448
9046882422000,9046882
9047448abs/1506.081252015,9047448
9047267152004,9047267
9047448abs/1612.014342016,9047448
9047448abs/1711.001172017,9047448
9047078112008,9047078
9047174122011,9047174
9047364731996,9047364
904684972015,9046849
90472781251971,9047278
9047448abs/0912.16232009,9047448
9047448abs/1702.003692017,9047448
9047448abs/1505.000662015,9047448
9047108202006,9047108
9047058492015,9047058
9047448abs/1508.037902015,9047448
904667522000,9046675
904736811991,9047368
9047448abs/1505.025682015,9047448
904671012009,9046710
9047448abs/1712.032982017,9047448
90473641322012,9047364
9047342131986,9047342
9047448abs/1812.088152018,9047448
9047448abs/1506.048912015,9047448
9047448abs/1806.032552018,9047448
9047448abs/1707.029312017,9047448
9046834121982,9046834
9047448abs/1810.083952018,9047448
9047448abs/1406.01892014,9047448
9047209972016,9047209
9047448abs/1712.075812017,9047448
9047448abs/1901.013692019,9047448
9047448abs/1901.075092019,9047448
9047448abs/1707.008842017,9047448
9046855121997,9046855
9047280612015,9047280
9047448abs/1803.052652018,9047448
9047448abs/1508.051512015,9047448
904665562003,9046655
9047448abs/1403.74712014,9047448
9046914242014,9046914
9047241141977,9047241
9046964452018,9046964
9047448abs/1004.02022010,9047448
90466671092013,9046667
9047448abs/1804.001052018,9047448
9047448abs/1702.043962017,9047448
9047448abs/1707.090782017,9047448
9046784152013,9046784
9047448abs/0903.07422009,9047448
9047448abs/1707.050652017,9047448
9047448abs/0904.10832009,9047448
9047448abs/1006.19302010,9047448
9047448abs/1809.030542018,9047448
9047448abs/1709.061692017,9047448
90468121902011,9046812
9047448abs/1703.061172017,9047448
9047448abs/1405.69392014,9047448
9047448abs/1709.027972017,9047448
90466221812011,9046622
9047152372013,9047152
9047448abs/1801.073572018,9047448
9047448abs/1602.037682016,9047448
9046790222000,9046790
9047448abs/0901.08252009,9047448
9047448abs/1810.023582018,9047448
9047448abs/1812.047382018,9047448
9047448abs/0909.40132009,9047448
9046795182003,9046795
9047448abs/1608.086442016,9047448
9047448abs/1510.091422015,9047448
9046868502016,9046868
9047448abs/1411.43272014,9047448
9047448abs/1810.075132018,9047448
904662962007,9046629
904712422014,9047124
904727883422018,9047278
9047448abs/1106.11052011,9047448
9047448abs/1409.20952014,9047448
9047448abs/1606.076012016,9047448
9047448abs/1303.26852013,9047448
9047448abs/0707.36732007,9047448
9046810182017,9046810
9046874641993,9046874
904736962009,9047369
9047254992017,9047254
9047448abs/1012.53182010,9047448
9047448abs/1203.17652012,9047448
904723482011,9047234
904727819251996,9047278
9047104632016,9047104
9047342361992,9047342
9047241952018,9047241
9047448cs.NI/04110562004,9047448
9046871102009,9046871
9047448abs/1405.77392014,9047448
9047438312014,9047438
904727872362014,9047278
9047448abs/1011.53952010,9047448
904727810781988,9047278
9047448abs/1504.024112015,9047448
9047414152007,9047414
9047448abs/0704.13532007,9047448
9047318231984,9047318
9046801221994,9046801
9047209592005,9047209
9047448abs/1510.083322015,9047448
9047448abs/1709.022492017,9047448
9046530532015,9046530
9046524131980,9046524
9047448abs/1604.061582016,9047448
9047329192006,9047329
9047159432006,9047159
9046868442016,9046868
9047448abs/1603.044182016,9047448
9047448abs/1806.047742018,9047448
9047205151999,9047205
9047448abs/1608.020322016,9047448
9047448abs/1708.096442017,9047448
9047448abs/1411.01032014,9047448
904692532010,9046925
9047448abs/1704.080502017,9047448
9047448abs/1011.34412010,9047448
9047448abs/1901.077612019,9047448
904690711991,9046907
90470461352005,9047046
9047400402011,9047400
9046698391996,9046698
9047400232005,9047400
9046979132013,9046979
9047448abs/1809.014462018,9047448
9047448abs/1306.13342013,9047448
904726611985,9047266
904704420162016,9047044
9047163162012,9047163
9047441311999,9047441
904669671973,9046696
904696192010,9046961
9047448abs/1407.45822014,9047448
9047177442012,9047177
9047448abs/1805.091812018,9047448
90473231132000,9047323
9047448abs/1803.088402018,9047448
9047448abs/1208.59592012,9047448
9046691102004,9046691
9047448abs/1304.24162013,9047448
9047448abs/1412.06392014,9047448
9047448abs/1303.09102013,9047448
904742041995,9047420
9047448abs/1805.076432018,9047448
9047448abs/1511.087692015,9047448
9046891582017,9046891
904731020102010,9047310
9047092852012,9047092
9047448abs/1208.17932012,9047448
9047448abs/1608.081482016,9047448
9047448abs/1212.50352012,9047448
9047143502015,9047143
9047448abs/1301.15782013,9047448
9047448abs/cond-mat/05060372005,9047448
9047448abs/1812.117722018,9047448
9047448abs/1704.024322017,9047448
9047448abs/1504.067462015,9047448
9047448abs/1405.43292014,9047448
9047448cs.CC/99100101999,9047448
9047001302000,9047001
9047448abs/1710.011172017,9047448
904724222012,9047242
9047378242019,9047378
904698662011,9046986
9046764162018,9046764
9046643172009,9046643
904727835042003,9047278
904679452013,9046794
9046952101998,9046952
9046834462017,9046834
90469052162012,9046905
9047448abs/1810.049062018,9047448
9047448abs/1302.27872013,9047448
904730382017,9047303
9047448abs/1901.024992019,9047448
9047448abs/1812.093952018,9047448
9047283252015,9047283
904731162015,9047311
9047448abs/1802.006882018,9047448
9047448abs/1510.062222015,9047448
9046888352013,9046888
90473641122008,9047364
904707852001,9047078
904716582008,9047165
90468121782010,9046812
9047448abs/1112.22512011,9047448
90468121222003,9046812
9047448abs/1804.093412018,9047448
9047448abs/1411.26792014,9047448
904669472007,9046694
9047448abs/1704.028532017,9047448
904714212009,9047142
9047448abs/1412.54482014,9047448
9047448abs/1010.10442010,9047448
9047448abs/1212.53942012,9047448
9047448abs/1409.49552014,9047448
9047064952016,9047064
9047448abs/1312.39712013,9047448
9047448abs/1901.009842019,9047448
9046713181996,9046713
9047448abs/1805.076532018,9047448
9047197202010,9047197
9047448abs/1602.016292016,9047448
9047448cs.AI/04010092004,9047448
9047448abs/1901.025432019,9047448
9047448abs/1805.071932018,9047448
9047448abs/1702.029822017,9047448
90473422372018,9047342
9047443972007,9047443
904657072015,9046570
9047432231995,9047432
9046670232012,9046670
9047448abs/1206.69382012,9047448
9047448abs/1701.004852017,9047448
9047448abs/1605.076862016,9047448
9047448abs/1103.33712011,9047448
90469921292002,9046992
904697742000,9046977
9047448abs/1409.69812014,9047448
9047055212015,9047055
9046601312007,9046601
90474172342013,9047417
9047448abs/1012.03842010,9047448
9047448abs/1409.29192014,9047448
90470463092014,9047046
9047448abs/1709.079762017,9047448
9047448abs/1410.38202014,9047448
9047448abs/1801.090462018,9047448
904705562005,9047055
9046745252008,9046745
9047450572009,9047450
9047448abs/1206.46392012,9047448
9046771332005,9046771
9047448abs/1403.51902014,9047448
9047002382012,9047002
90473511582017,9047351
9047448abs/1804.093482018,9047448
9047448abs/1709.022532017,9047448
9047448abs/1710.018822017,9047448
9046720282015,9046720
90468742332016,9046874
9047442412009,9047442
9047448abs/1504.020172015,9047448
9047448abs/1012.27382010,9047448
904743682010,9047436
9047448abs/1811.030602018,9047448
9047448abs/1703.056472017,9047448
9047448abs/1401.12252014,9047448
9047448abs/1310.73782013,9047448
90473422412018,9047342
9047448abs/1710.095662017,9047448
9047448abs/1503.046942015,9047448
9047448abs/1504.036432015,9047448
9047448abs/1607.078492016,9047448
9047448abs/1108.21622011,9047448
90470461412005,9047046
9047448abs/1109.26762011,9047448
9046977122008,9046977
90469391182018,9046939
9047448abs/1103.20682011,9047448
904695711996,9046957
9047448abs/1709.104892017,9047448
9047448abs/1901.104962019,9047448
9047448abs/1812.002902018,9047448
9047448abs/1302.53842013,9047448
90471152472016,9047115
9047448abs/1805.075982018,9047448
9047448abs/1710.079972017,9047448
9047448abs/1403.20102014,9047448
9047448cs.NI/04110572004,9047448
9047448abs/0709.19342007,9047448
9047448abs/0902.07552009,9047448
9047123102018,9047123
9047448abs/1703.098252017,9047448
9046652122014,9046652
904674452009,9046744
904733011996,9047330
9046545982016,9046545
9047448abs/1206.46762012,9047448
9047448abs/1201.29992012,9047448
9046968792005,9046968
9047448abs/1705.073282017,9047448
90466083022015,9046608
9047448abs/1610.004342016,9047448
9047448abs/1512.089862015,9047448
90466082172006,9046608
9047198562009,9047198
9046879272016,9046879
9047448abs/1305.28652013,9047448
90472781811971,9047278
9047448abs/1501.058542015,9047448
9047448abs/1708.087212017,9047448
9047448abs/1602.028002016,9047448
9047448abs/1001.22682010,9047448
9046526282007,9046526
9047400362009,9047400
9046689811996,9046689
9047448abs/0804.17072008,9047448
9047127262010,9047127
9047448abs/1610.092312016,9047448
9047448abs/1803.077162018,9047448
9047448abs/1705.013712017,9047448
9047448abs/1104.05992011,9047448
9047448abs/1810.092722018,9047448
9047429142009,9047429
9047448abs/1101.00822011,9047448
904688172004,9046881
9047448abs/1302.49882013,9047448
9047448abs/1603.066652016,9047448
9047448abs/1510.084702015,9047448
9047448abs/1605.073362016,9047448
904659592009,9046595
9047448abs/1606.005892016,9047448
9047359382017,9047359
9046997742014,9046997
9047448abs/1110.15792011,9047448
9047448abs/1704.043892017,9047448
9046640202010,9046640
90473233032017,9047323
9047448abs/1408.70732014,9047448
9047448abs/1412.54002014,9047448
9047294282014,9047294
9047448abs/1811.108122018,9047448
9047448abs/1705.083432017,9047448
90465391102016,9046539
9047448abs/1611.007512016,9047448
9047448abs/1707.094502017,9047448
9046896162004,9046896
9047448abs/1004.02432010,9047448
9046709252018,9046709
9047448abs/cs/06010272006,9047448
9047448abs/1705.032552017,9047448
9047448abs/1604.045842016,9047448
9047448cs.AI/03100472003,9047448
904736732006,9047367
9047448abs/1810.001472018,9047448
9047280222000,9047280
9047448abs/1610.094822016,9047448
9047448abs/1708.020372017,9047448
9047448abs/1507.085652015,9047448
9047273402002,9047273
9047448abs/1709.070932017,9047448
9047448abs/0802.30492008,9047448
9047448abs/1808.092862018,9047448
9047405212011,9047405
9047448abs/1006.08692010,9047448
9047448abs/1701.028532017,9047448
904741632002,9047416
9047448abs/0712.06162007,9047448
9047448abs/1410.75832014,9047448
9047318571995,9047318
9047448abs/1710.046852017,9047448
9047448abs/1611.086632016,9047448
9047448abs/1810.094382018,9047448
90470461872007,9047046
9047448abs/1709.038492017,9047448
90473232512015,9047323
9047448abs/1505.064492015,9047448
9047448abs/1108.53162011,9047448
9047448abs/1207.22322012,9047448
9047119302003,9047119
9047448abs/1707.010182017,9047448
904671762013,9046717
9047189182008,9047189
9047448abs/1809.070642018,9047448
9047448math.CT/99021511999,9047448
9047448abs/1611.016612016,9047448
90472851302015,9047285
9047448abs/1703.104802017,9047448
9047448abs/1707.096802017,9047448
9047392102011,9047392
9047448abs/1204.20622012,9047448
9046771312004,9046771
90474173212015,9047417
9046788152017,9046788
9047448abs/1704.070772017,9047448
9047448abs/1303.54342013,9047448
904653462006,9046534
9047448abs/1806.007652018,9047448
9047307202005,9047307
9047448abs/1507.078562015,9047448
904719516-171987,9047195
9047342671996,9047342
904660041994,9046600
9047448abs/1409.74782014,9047448
9047448abs/1205.34232012,9047448
9047448abs/1311.65312013,9047448
9047448abs/1808.028682018,9047448
9047448abs/1307.24322013,9047448
9047448cs.AI/04030022004,9047448
90470462232008,9047046
9047448abs/1805.109652018,9047448
9047448abs/1801.090602018,9047448
9047448abs/1511.033612015,9047448
9047448abs/1810.077812018,9047448
9047448abs/1602.018832016,9047448
9047448abs/1712.075572017,9047448
9047448abs/1705.099222017,9047448
9047448abs/1805.122792018,9047448
9047159562012,9047159
90472781941971,9047278
9046851592016,9046851
9046868552016,9046868
9047448abs/1707.010932017,9047448
9047448abs/cs/07030282007,9047448
9047448abs/0805.09222008,9047448
9047448abs/1210.52242012,9047448
9046553151995,9046553
904727881322017,9047278
9047448abs/1702.085972017,9047448
9047448abs/1111.43952011,9047448
904731020122012,9047310
9047448abs/1807.034312018,9047448
9047241662003,9047241
9047448abs/1506.000992015,9047448
9047025232014,9047025
9047448abs/1207.17792012,9047448
9047249372001,9047249
9047448abs/1106.52562011,9047448
904722072012,9047220
9047448abs/1001.16792010,9047448
9047448abs/1811.125782018,9047448
9047448abs/1509.013792015,9047448
9047448abs/1101.31982011,9047448
9046535582012,9046535
9047448abs/1302.37472013,9047448
9047448abs/cs/06050052006,9047448
9047361222015,9047361
9047448abs/1710.112772017,9047448
90468741011998,9046874
9046883161998,9046883
904721922008,9047219
9047448abs/1901.037602019,9047448
904715592017,9047155
9047225521996,9047225
9047448abs/1405.66642014,9047448
9047448abs/1505.071682015,9047448
9047448abs/1804.045382018,9047448
9047448abs/1809.083432018,9047448
9047448abs/1006.16832010,9047448
9047448abs/1004.33982010,9047448
9047448abs/1803.072252018,9047448
9047448abs/1708.067362017,9047448
9047448abs/1711.068952017,9047448
9047125922016,9047125
9046820192009,9046820
9047448abs/1605.022652016,9047448
9047265372014,9047265
9047448abs/1710.091432017,9047448
9047448abs/1510.048682015,9047448
9047448abs/1211.42762012,9047448
9046639211987,9046639
9047448abs/1509.058072015,9047448
904695052015,9046950
904703182006,9047031
90470462412009,9047046
9047109141993,9047109
9046997332002,9046997
9047448abs/1506.004382015,9047448
9047448abs/1506.075152015,9047448
9047448abs/1412.30402014,9047448
9047448abs/1304.10142013,9047448
9046977102006,9046977
90468121302004,9046812
9047448abs/1208.00892012,9047448
9047448abs/1606.038162016,9047448
9047448abs/1610.044942016,9047448
9047448abs/1806.084392018,9047448
90468122552017,9046812
9047448abs/0707.45972007,9047448
90470651082015,9047065
9046844112001,9046844
9047448abs/1706.067082017,9047448
9047448abs/0910.18082009,9047448
90474171582004,9047417
9047448abs/1204.02802012,9047448
90469051312001,9046905
9047448abs/1701.088092017,9047448
9047448abs/1210.24852012,9047448
9047448abs/1511.062482015,9047448
9047448abs/1808.099132018,9047448
9046566642016,9046566
9046582642002,9046582
9047448abs/1810.054192018,9047448
904714252013,9047142
9047448abs/0911.07852009,9047448
9047448abs/1301.38492013,9047448
9047448abs/1208.01292012,9047448
9047448abs/1703.000092017,9047448
9047448abs/1802.015482018,9047448
904741781975,9047417
9047448abs/1211.18192012,9047448
904707862002,9047078
9047109562005,9047109
9047448abs/1710.103942017,9047448
9047342101985,9047342
9047448abs/1712.012722017,9047448
9047448abs/1510.028732015,9047448
9047448abs/1801.098472018,9047448
90470462452009,9047046
9046964442018,9046964
904654882015,9046548
904662462008,9046624
9047448abs/1203.33222012,9047448
9047448abs/1811.020072018,9047448
9047109542005,9047109
9047448abs/1806.070722018,9047448
9047448abs/1708.001492017,9047448
9047448abs/1407.25762014,9047448
9047448abs/1305.39812013,9047448
904673092000,9046730
9047448abs/1604.078062016,9047448
9047092101970,9047092
9047448abs/1506.006772015,9047448
9047448abs/1507.048112015,9047448
90466083772019,9046608
9047061172011,9047061
9047144212012,9047144
9047448abs/0910.54052009,9047448
9047448abs/1301.10652013,9047448
9046667672000,9046667
904695082016,9046950
90468121092002,9046812
9047061242018,9047061
904715422002,9047154
9047448abs/1311.29732013,9047448
9047448abs/1808.026032018,9047448
904698162016,9046981
90466671462016,9046667
9046713522012,9046713
9046731212009,9046731
9046677352000,9046677
9047448abs/1008.08512010,9047448
9047448abs/1808.003092018,9047448
904727836762004,9047278
9046997432005,9046997
9047448abs/1707.019322017,9047448
9047448abs/cs/07020742007,9047448
9047448abs/1408.29702014,9047448
904727877552016,9047278
9046992951998,9046992
9047046261999,9047046
9047448abs/1503.064852015,9047448
9047448abs/1608.031402016,9047448
9047448abs/1502.054472015,9047448
9047448abs/1503.023542015,9047448
9046744102014,9046744
9047448abs/1012.24222010,9047448
9047448abs/1210.49162012,9047448
9046737132001,9046737
904685031994,9046850
9047448abs/1811.047572018,9047448
9046813172010,9046813
90470461152005,9047046
9047448abs/1701.071532017,9047448
9046612271981,9046612
9047448abs/1805.087272018,9047448
9046621242007,9046621
9047448abs/cmp-lg/95090051995,9047448
9047448abs/1608.036222016,9047448
9047448abs/1604.050952016,9047448
9047448abs/1808.064022018,9047448
904727371984,9047273
9047448abs/1003.47642010,9047448
904701012006,9047010
9047448abs/1407.00802014,9047448
9047448abs/1408.70702014,9047448
9047448abs/1304.71322013,9047448
9047448abs/1504.033762015,9047448
9047448abs/1803.041002018,9047448
904706591989,9047065
9047448abs/1810.057822018,9047448
9047448abs/1804.034872018,9047448
904682322008,9046823
904727829772000,9047278
9047064692014,9047064
904700942013,9047009
90473232072009,9047323
9047448abs/1609.009692016,9047448
9047448abs/1806.015262018,9047448
9047448abs/1805.073942018,9047448
90469921051999,9046992
9047448abs/1812.081012018,9047448
9047448abs/1208.18462012,9047448
9047448abs/1702.001712017,9047448
9046807272011,9046807
904655082007,9046550
904700452003,9047004
9047448abs/1710.055832017,9047448
904698032010,9046980
9046694192019,9046694
9046952122000,9046952
9047448abs/1710.019692017,9047448
9047448abs/1805.040712018,9047448
9046816122017,9046816
9047448abs/1305.42552013,9047448
9047448abs/1806.087632018,9047448
904664061995,9046640
9047448abs/1609.076292016,9047448
9047169832007,9047169
9047448abs/1612.013452016,9047448
9047448abs/1611.012682016,9047448
9047448abs/0810.19802008,9047448
9047448abs/cs/04120842004,9047448
9047448abs/1002.24502010,9047448
9047448abs/1801.067692018,9047448
9047448abs/0806.36332008,9047448
904674432007,9046744
9047448abs/1612.025092016,9047448
9047448abs/1710.066322017,9047448
9047448abs/1006.29262010,9047448
9047448abs/1506.050282015,9047448
9047178182012,9047178
9047448abs/1711.060302017,9047448
9047448abs/1408.12952014,9047448
9047448abs/1110.16932011,9047448
9047448abs/1704.070092017,9047448
90470881052019,9047088
9047448abs/1509.089602015,9047448
9046720332016,9046720
9047448abs/1811.067122018,9047448
9047448abs/1105.04422011,9047448
9047448abs/1707.041512017,9047448
9047448abs/0903.18182009,9047448
9047448abs/1004.32712010,9047448
904714461997,9047144
9047448abs/1509.045452015,9047448
9047448abs/1604.009522016,9047448
9047448abs/1703.073062017,9047448
9047448abs/1410.82332014,9047448
904687162007,9046871
9047448abs/1501.075472015,9047448
90471151802003,9047115
9047448abs/1803.069692018,9047448
9047068272009,9047068
9047342611995,9047342
9047448abs/1811.077802018,9047448
9047448abs/1812.094492018,9047448
9047448abs/1812.119422018,9047448
9047429192014,9047429
9047448abs/1605.022792016,9047448
9046893242004,9046893
9046994111986,9046994
9047448abs/1511.060622015,9047448
9047144162007,9047144
9047448abs/1301.63572013,9047448
9047286301991,9047286
9047448abs/1709.039472017,9047448
9046707262013,9046707
904723992013,9047239
9047448abs/1706.090672017,9047448
9047249932015,9047249
9047448abs/1901.025102019,9047448
9047448abs/1703.029302017,9047448
9047448abs/1108.30972011,9047448
904705232013,9047052
9047448abs/1508.059312015,9047448
9047448abs/1605.054112016,9047448
9047448abs/1612.091552016,9047448
904656811995,9046568
9047448abs/1404.66832014,9047448
90472541202018,9047254
9047448abs/1206.09112012,9047448
9046777242016,9046777
9047448abs/1804.063682018,9047448
9047448abs/1807.044412018,9047448
9047400242005,9047400
9047448abs/1307.74662013,9047448
9047448abs/0705.04502007,9047448
9047448abs/1408.09902014,9047448
9047104152000,9047104
9047448abs/1401.55592014,9047448
9047312752018,9047312
9047358102005,9047358
9046690102003,9046690
904664011990,9046640
904709752017,9047097
9047448abs/1801.074812018,9047448
9047448abs/1212.52842012,9047448
9047448cs.CE/02070172002,9047448
9047448abs/1807.090892018,9047448
9047374502010,9047374
9046679142015,9046679
9047448abs/1111.46012011,9047448
9046612572011,9046612
90471691012011,9047169
9047448abs/1808.092772018,9047448
9047326502014,9047326
9047448abs/1712.018972017,9047448
9047448abs/1611.001352016,9047448
904696592017,9046965
9047448abs/0711.32992007,9047448
904727862392011,9047278
9047448abs/1303.27742013,9047448
9047336551990,9047336
904742472016,9047424
9047448abs/1412.00622014,9047448
904712612011,9047126
9047448abs/1109.21552011,9047448
9047448abs/1211.60142012,9047448
9047273502013,9047273
9047448abs/1307.05962013,9047448
9047448abs/1706.039442017,9047448
9047448abs/1203.12262012,9047448
9047448abs/1604.088602016,9047448
9047448abs/1808.022672018,9047448
9046566892018,9046566
9047417861995,9047417
9047448abs/1409.06582014,9047448
9047448abs/1611.057252016,9047448
9047448abs/1606.053552016,9047448
90472851412019,9047285
9047448abs/1708.043412017,9047448
9047249332000,9047249
9047448abs/1602.083552016,9047448
9047448abs/1411.10442014,9047448
904727843622006,9047278
9047448abs/1611.050032016,9047448
9047448abs/1809.103742018,9047448
904715382001,9047153
9046667722001,9046667
9047448abs/1109.38272011,9047448
9047448abs/1701.039482017,9047448
9047448abs/0912.49932009,9047448
9047448abs/1806.073242018,9047448
9047448abs/1405.44712014,9047448
904681662011,9046816
9047448abs/1008.33282010,9047448
9047125862016,9047125
9047448abs/1211.58772012,9047448
9047448abs/1012.31002010,9047448
9047448abs/1608.047642016,9047448
9047448abs/1807.052372018,9047448
9047448abs/1709.018872017,9047448
9047448abs/1309.39012013,9047448
9047448abs/1510.005742015,9047448
90469922142013,9046992
9047448abs/1307.74542013,9047448
9047036122017,9047036
9047448abs/0707.07012007,9047448
9047241301985,9047241
904727817501994,9047278
904652451975,9046524
904711052009,9047110
9047448abs/1703.013652017,9047448
9047002422016,9047002
9046801782012,9046801
9046908272019,9046908
9046744132017,9046744
9047448abs/1804.073752018,9047448
9047448abs/1807.061822018,9047448
9047448abs/1212.47972012,9047448
904659841994,9046598
9047413202014,9047413
904682632011,9046826
9046918342017,9046918
9046556122004,9046556
904687041974,9046870
904710461996,9047104
9047361332017,9047361
9047249852014,9047249
9047448abs/1412.39642014,9047448
90470463142015,9047046
9047448abs/1312.78622013,9047448
9047448abs/1105.42742011,9047448
9047074842018,9047074
9047448abs/1801.045822018,9047448
9047448abs/1812.083292018,9047448
9047448abs/1607.041102016,9047448
9047448abs/1102.38302011,9047448
9046677362001,9046677
9047448abs/1611.096632016,9047448
9047448abs/1301.53632013,9047448
90473231702005,9047323
9047448abs/0712.33482007,9047448
9047448abs/0908.22772009,9047448
9047448abs/1305.06882013,9047448
9047448cs.AI/01060442001,9047448
9047065191992,9047065
9047448abs/1112.23922011,9047448
9047448abs/1709.070942017,9047448
9046601342009,9046601
90470461432006,9047046
9047448abs/1605.038522016,9047448
9047210171996,9047210
9047448abs/1108.49562011,9047448
9047448abs/1108.01002011,9047448
9047448abs/0911.45212009,9047448
9047448abs/1207.15242012,9047448
9047448abs/1901.038962019,9047448
9047448abs/1804.065272018,9047448
904731182017,9047311
9047448abs/1409.03472014,9047448
9047448abs/1402.31742014,9047448
9047448abs/1011.19362010,9047448
90468121492007,9046812
9047448abs/1801.101192018,9047448
9047127292013,9047127
9047364151978,9047364
9047448abs/0801.37732008,9047448
90466221071996,9046622
